tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MA Long,BOBOCICA Mihai,4,0,"11,11,11,11|9,5,5,5",R128,WORLD_CHAMPIONSHIPS,MS,472,Main Draw,MA Long (CHN),BOBOCICA Mihai (ITA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WONG Chun Ting/DOO Hoi Kem,GROTH Jonathan/FENG Yalan,4,3,"11,11,5,7,9,11,11|8,8,11,11,11,9,8",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,WONG Chun Ting (HKG) / DOO Hoi Kem (HKG),GROTH Jonathan (DEN) / FENG Yalan (CHN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KIM Kyungah/SUH Hyo Won,DURAK Mirela/JEGER Mateja,4,1,"11,11,12,11,14|7,2,14,9,12",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,KIM Kyungah (KOR) / SUH Hyo Won (KOR),DURAK Mirela (CRO) / JEGER Mateja (CRO)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GAO Ning/PANG Xue Jie,JANCARIK Lubomir/SIRUCEK Pavel,4,1,"6,11,11,12,11|11,9,8,10,9",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,GAO Ning (SGP) / PANG Xue Jie (SGP),JANCARIK Lubomir (CZE) / SIRUCEK Pavel (CZE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,RECH DALDOSSO Marco/STOYANOV Niagol,LASHIN Elsayed/SALEH Ahmed,4,3,"11,9,11,6,6,11,11|9,11,7,11,11,8,7",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,RECH DALDOSSO Marco (ITA) / STOYANOV Niagol (ITA),LASHIN Elsayed (EGY) / SALEH Ahmed (EGY)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HELMY Yousra/MESHREF Dina,GARCI Fadwa/SAIDANI Safa,4,0,"11,11,11,11|5,6,5,6",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HELMY Yousra (EGY) / MESHREF Dina (EGY),GARCI Fadwa (TUN) / SAIDANI Safa (TUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DOO Hoi Kem/LEE Ho Ching,HELMY Yousra/MESHREF Dina,4,1,"11,11,9,11,11|4,4,11,2,2",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DOO Hoi Kem (HKG) / LEE Ho Ching (HKG),HELMY Yousra (EGY) / MESHREF Dina (EGY)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ACHANTA Sharath/GNANASEKARAN Sathiyan,DRINKHALL Paul/PITCHFORD Liam,4,2,"10,11,9,12,15,11|12,8,11,10,13,6",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,ACHANTA Sharath (IND) / GNANASEKARAN Sathiyan (IND),DRINKHALL Paul (ENG) / PITCHFORD Liam (ENG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MCBEATH David/WALKER Samuel,GAUZY Simon/ROBINOT Quentin,4,2,"11,11,14,8,7,11|9,6,12,11,11,8",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MCBEATH David (ENG) / WALKER Samuel (ENG),GAUZY Simon (FRA) / ROBINOT Quentin (FRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KARAKASEVIC Aleksandar/WANG Zengyi,OLAH Benedek/ROBLES Alvaro,4,1,"11,11,4,11,11|7,9,11,6,3",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,KARAKASEVIC Aleksandar (SRB) / WANG Zengyi (POL),OLAH Benedek (FIN) / ROBLES Alvaro (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MANTZ Chantal/WAN Yuan,RAMIREZ Sara/ZHANG Sofia-Xuan,4,3,"11,9,11,11,3,8,11|7,11,9,8,11,11,8",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,MANTZ Chantal (GER) / WAN Yuan (GER),RAMIREZ Sara (ESP) / ZHANG Sofia-Xuan (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ROBLES Alvaro/DVORAK Galia,ELBEIALI Mohamed/HELMY Yousra,4,1,"11,5,11,11,11|4,11,8,1,6",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,ROBLES Alvaro (ESP) / DVORAK Galia (ESP),ELBEIALI Mohamed (EGY) / HELMY Yousra (EGY)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,YOSHIMURA Maharu/ISHIKAWA Kasumi,CANTERO Jesus/XIAO Maria,4,2,"11,11,11,11,8,11|4,7,4,13,11,9",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,YOSHIMURA Maharu (JPN) / ISHIKAWA Kasumi (JPN),CANTERO Jesus (ESP) / XIAO Maria (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ROBLES Alvaro/DVORAK Galia,ASSAR Omar/MESHREF Dina,4,1,"13,11,8,11,12|11,7,11,9,10",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,ROBLES Alvaro (ESP) / DVORAK Galia (ESP),ASSAR Omar (EGY) / MESHREF Dina (EGY)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/CHENG I-Ching,ROBLES Alvaro/DVORAK Galia,4,0,"11,11,11,11|8,7,6,6",QF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHEN Chien-An (TPE) / CHENG I-Ching (TPE),ROBLES Alvaro (ESP) / DVORAK Galia (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GAUZY Simon/ROBINOT Quentin,LIVENTSOV Alexey/PAIKOV Mikhail,4,2,"9,11,11,5,11,11|11,5,8,11,8,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,GAUZY Simon (FRA) / ROBINOT Quentin (FRA),LIVENTSOV Alexey (RUS) / PAIKOV Mikhail (RUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GALIC Alex/MORET Rachel,CHASSELIN Pauline/LOEUILLETTE Stephanie,4,0,"11,12,11,11|8,10,9,9",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,GALIC Alex (SLO) / MORET Rachel (SUI),CHASSELIN Pauline (FRA) / LOEUILLETTE Stephanie (FRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JANG Woojin/LEE Zion,FLORE Tristan/GASNIER Laura,4,3,"8,11,11,9,11,6,11|11,6,7,11,9,11,7",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,JANG Woojin (KOR) / LEE Zion (KOR),FLORE Tristan (FRA) / GASNIER Laura (FRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JANCARIK Lubomir/SIRUCEK Pavel,FILUS Ruwen/WALTHER Ricardo,4,3,"11,11,11,10,6,8,11|4,7,9,12,11,11,6",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JANCARIK Lubomir (CZE) / SIRUCEK Pavel (CZE),FILUS Ruwen (GER) / WALTHER Ricardo (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,SOLJA Petrissa/WINTER Sabine,ASHTARI Mahshid/SAFARI Saba,4,0,"13,11,14,11|11,1,12,6",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,SOLJA Petrissa (GER) / WINTER Sabine (GER),ASHTARI Mahshid (IRI) / SAFARI Saba (IRI)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,SOLJA Petrissa/WINTER Sabine,DE NUTTE Sarah/NI Xia Lian,4,3,"13,12,11,11,9,11,11|15,14,7,8,11,9,4",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,SOLJA Petrissa (GER) / WINTER Sabine (GER),DE NUTTE Sarah (LUX) / NI Xia Lian (LUX)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DOO Hoi Kem/LEE Ho Ching,SOLJA Petrissa/WINTER Sabine,4,0,"11,11,11,11|9,7,8,7",R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DOO Hoi Kem (HKG) / LEE Ho Ching (HKG),SOLJA Petrissa (GER) / WINTER Sabine (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FANG Bo/SOLJA Petrissa,CHODRI Kunal/ZHANG Lily,4,3,"9,11,9,11,5,11,11|11,4,11,3,11,2,6",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,FANG Bo (KAZ) / SOLJA Petrissa (GER),CHODRI Kunal (USA) / ZHANG Lily (USA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NUYTINCK Cedric/LUNG Lisa,DUDA Benedikt/WINTER Sabine,4,3,"11,7,12,12,12,9,11|13,11,10,10,10,11,9",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,NUYTINCK Cedric (BEL) / LUNG Lisa (BEL),DUDA Benedikt (GER) / WINTER Sabine (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MENGEL Steffen/LANG Kristin,GOMEZ Gustavo/MORALES Judith,4,2,"11,11,11,9,11,11|7,2,13,11,8,4",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,MENGEL Steffen (GER) / LANG Kristin (GER),GOMEZ Gustavo (CHI) / MORALES Judith (CHI)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FANG Bo/SOLJA Petrissa,IONESCU Ovidiu/SZOCS Bernadette,4,0,"11,11,11,11|6,3,8,5",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,FANG Bo (KAZ) / SOLJA Petrissa (GER),IONESCU Ovidiu (ROU) / SZOCS Bernadette (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MENGEL Steffen/LANG Kristin,DESAI Harmeet/PATKAR Madhurika,4,2,"8,8,11,11,12,11|11,11,9,7,10,9",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,MENGEL Steffen (GER) / LANG Kristin (GER),DESAI Harmeet (IND) / PATKAR Madhurika (IND)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FANG Bo/SOLJA Petrissa,CHUANG Chih-Yuan/CHEN Szu-Yu,4,0,"11,11,11,11|4,9,6,7",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,FANG Bo (KAZ) / SOLJA Petrissa (GER),CHUANG Chih-Yuan (TPE) / CHEN Szu-Yu (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/CHENG I-Ching,MENGEL Steffen/LANG Kristin,4,2,"8,8,11,11,11,11|11,11,8,8,4,6",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHEN Chien-An (TPE) / CHENG I-Ching (TPE),MENGEL Steffen (GER) / LANG Kristin (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FANG Bo/SOLJA Petrissa,KARLSSON Mattias/EKHOLM Matilda,4,1,"13,11,9,11,12|11,5,11,8,10",QF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,FANG Bo (KAZ) / SOLJA Petrissa (GER),KARLSSON Mattias (SWE) / EKHOLM Matilda (SWE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JOUTI Eric/MATSUMOTO Cazuo,GIONIS Panagiotis/PAPAGEORGIOU Konstantinos,4,2,"1,8,11,13,11,13|11,11,6,11,5,11",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JOUTI Eric (BRA) / MATSUMOTO Cazuo (BRA),GIONIS Panagiotis (GRE) / PAPAGEORGIOU Konstantinos (GRE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Szu-Yu/CHENG I-Ching,NG Wing Nam/SOO Wai Yam,4,2,"4,11,11,11,7,11|11,8,5,9,11,6",R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Szu-Yu (TPE) / CHENG I-Ching (TPE),NG Wing Nam (HKG) / SOO Wai Yam (HKG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HO Kwan Kit/LEE Ho Ching,DEVOS Robin/DEGRAEF Margo,4,0,"11,11,11,11|1,8,4,5",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,HO Kwan Kit (HKG) / LEE Ho Ching (HKG),DEVOS Robin (BEL) / DEGRAEF Margo (BEL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ROBLES Alvaro/DVORAK Galia,HO Kwan Kit/LEE Ho Ching,4,3,"6,7,11,11,5,11,12|11,11,8,9,11,9,10",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,ROBLES Alvaro (ESP) / DVORAK Galia (ESP),HO Kwan Kit (HKG) / LEE Ho Ching (HKG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ALLEGRO Martin/LAMBIET Florent,ECSEKI Nandor/SZUDI Adam,4,3,"7,9,11,11,7,11,11|11,11,7,8,11,5,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,ALLEGRO Martin (BEL) / LAMBIET Florent (BEL),ECSEKI Nandor (HUN) / SZUDI Adam (HUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,BILENKO Tetyana/PAVLOVICH Viktoria,EKHOLM Matilda/POTA Georgina,4,2,"4,11,11,8,11,13|11,7,9,11,8,11",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,BILENKO Tetyana (UKR) / PAVLOVICH Viktoria (BLR),EKHOLM Matilda (SWE) / POTA Georgina (HUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MADARASZ Dora/PERGEL Szandra,GROFOVA Karin/KUKULKOVA Tatiana,4,2,"12,8,14,11,5,11|10,11,12,2,11,2",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,MADARASZ Dora (HUN) / PERGEL Szandra (HUN),GROFOVA Karin (CZE) / KUKULKOVA Tatiana (SVK)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MADARASZ Dora/PERGEL Szandra,DVORAK Galia/XIAO Maria,4,2,"13,11,11,13,11,11|15,9,7,15,8,7",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,MADARASZ Dora (HUN) / PERGEL Szandra (HUN),DVORAK Galia (ESP) / XIAO Maria (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Meng/ZHU Yuling,MADARASZ Dora/PERGEL Szandra,4,0,"11,11,11,11|5,6,7,4",R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Meng (CHN) / ZHU Yuling (MAC),MADARASZ Dora (HUN) / PERGEL Szandra (HUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NAGY Krisztian/PERGEL Szandra,TOWNSEND Kane/TAN Sarah,4,3,"11,8,4,6,11,11,11|3,11,11,11,4,2,2",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,NAGY Krisztian (HUN) / PERGEL Szandra (HUN),TOWNSEND Kane (AUS) / TAN Sarah (AUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ECSEKI Nandor/MADARASZ Dora,PLETEA Cristian/DIACONU Adina,4,0,"11,11,11,11|7,7,8,6",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,ECSEKI Nandor (HUN) / MADARASZ Dora (HUN),PLETEA Cristian (ROU) / DIACONU Adina (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NAGY Krisztian/PERGEL Szandra,ISHIY Vitor/KUMAHARA Luca,4,0,"11,11,11,11|6,8,1,5",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,NAGY Krisztian (HUN) / PERGEL Szandra (HUN),ISHIY Vitor (BRA) / KUMAHARA Luca (BRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ASSAR Omar/MESHREF Dina,ECSEKI Nandor/MADARASZ Dora,4,0,"11,12,14,11|8,10,12,9",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,ASSAR Omar (EGY) / MESHREF Dina (EGY),ECSEKI Nandor (HUN) / MADARASZ Dora (HUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DWIJAYANTI Gustin/INDRIANI Lilis,DIAZ Adriana/DIAZ Melanie,4,2,"11,11,10,13,11,11|7,3,12,15,7,9",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DWIJAYANTI Gustin (INA) / INDRIANI Lilis (INA),DIAZ Adriana (PUR) / DIAZ Melanie (PUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DESAI Harmeet/GHOSH Soumyajit,GLOD Eric/MLADENOVIC Luka,4,0,"11,11,14,11|5,6,12,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,DESAI Harmeet (IND) / GHOSH Soumyajit (IND),GLOD Eric (LUX) / MLADENOVIC Luka (LUX)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HO Kwan Kit/WONG Chun Ting,DESAI Harmeet/GHOSH Soumyajit,4,1,"11,11,11,6,11|8,7,3,11,8",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,HO Kwan Kit (HKG) / WONG Chun Ting (HKG),DESAI Harmeet (IND) / GHOSH Soumyajit (IND)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,BATRA Manika/DAS Mouma,DOVAL Ilka/GJELLE Maja Haugen,4,1,"11,10,11,11,11|7,12,6,4,7",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,BATRA Manika (IND) / DAS Mouma (IND),DOVAL Ilka (NOR) / GJELLE Maja Haugen (NOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,BATRA Manika/DAS Mouma,NOSKOVA Yana/TAILAKOVA Mariia,4,3,"14,10,11,11,4,11,11|16,12,7,8,11,5,9",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,BATRA Manika (IND) / DAS Mouma (IND),NOSKOVA Yana (RUS) / TAILAKOVA Mariia (RUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,BATRA Manika/DAS Mouma,LI Jie/LI Qian,4,0,,R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,BATRA Manika (IND) / DAS Mouma (IND),LI Jie (NED) / LI Qian (POL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DESAI Harmeet/PATKAR Madhurika,GONZALEZ Daniel/DIAZ Melanie,4,0,"11,11,11,14|7,8,6,12",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,DESAI Harmeet (IND) / PATKAR Madhurika (IND),GONZALEZ Daniel (PUR) / DIAZ Melanie (PUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GNANASEKARAN Sathiyan/BATRA Manika,MLADENOVIC Luka/NI Xia Lian,4,1,"11,8,11,11,11|6,11,2,8,8",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,GNANASEKARAN Sathiyan (IND) / BATRA Manika (IND),MLADENOVIC Luka (LUX) / NI Xia Lian (LUX)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WONG Chun Ting/DOO Hoi Kem,GNANASEKARAN Sathiyan/BATRA Manika,4,1,"11,10,12,11,11|2,12,10,5,6",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,WONG Chun Ting (HKG) / DOO Hoi Kem (HKG),GNANASEKARAN Sathiyan (IND) / BATRA Manika (IND)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ALAMIAN Nima/ALAMIYAN Noshad,FEGERL Stefan/MONTEIRO Joao,4,1,"10,11,11,12,11|12,9,6,10,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,ALAMIAN Nima (IRI) / ALAMIYAN Noshad (IRI),FEGERL Stefan (AUT) / MONTEIRO Joao (POR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,SHIBAEV Alexander/SKACHKOV Kirill,ALAMIAN Nima/ALAMIYAN Noshad,4,2,"4,12,11,11,7,11|11,10,8,5,11,7",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,SHIBAEV Alexander (RUS) / SKACHKOV Kirill (RUS),ALAMIAN Nima (IRI) / ALAMIYAN Noshad (IRI)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DE NUTTE Sarah/NI Xia Lian,SAMET Maryam/SHAHSAVARI Neda,4,1,"9,11,11,11,12|11,8,4,6,10",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DE NUTTE Sarah (LUX) / NI Xia Lian (LUX),SAMET Maryam (IRI) / SHAHSAVARI Neda (IRI)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JEOUNG Youngsik/LEE Sang Su,RECH DALDOSSO Marco/STOYANOV Niagol,4,0,"11,11,11,11|5,6,7,6",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),RECH DALDOSSO Marco (ITA) / STOYANOV Niagol (ITA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MITTELHAM Nina/LANG Kristin,COLANTONI Chiara/VIVARELLI Debora,4,1,"11,14,9,11,11|7,12,11,9,7",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,MITTELHAM Nina (GER) / LANG Kristin (GER),COLANTONI Chiara (ITA) / VIVARELLI Debora (ITA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,PAK Sin Hyok/RI Hyon Sim,STOYANOV Niagol/VIVARELLI Debora,4,0,"12,11,11,11|10,4,6,4",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,PAK Sin Hyok (PRK) / RI Hyon Sim (PRK),STOYANOV Niagol (ITA) / VIVARELLI Debora (ITA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MORIZONO Masataka/OSHIMA Yuya,FREITAS Marcos/GACINA Andrej,4,0,"11,11,11,13|7,5,8,11",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN),FREITAS Marcos (POR) / GACINA Andrej (CRO)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MORIZONO Masataka/OSHIMA Yuya,KARAKASEVIC Aleksandar/WANG Zengyi,4,2,"11,8,11,8,11,11|8,11,4,11,6,5",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN),KARAKASEVIC Aleksandar (SRB) / WANG Zengyi (POL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MORIZONO Masataka/OSHIMA Yuya,ALLEGRO Martin/LAMBIET Florent,4,1,"11,6,11,11,12|2,11,5,5,10",R16,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN),ALLEGRO Martin (BEL) / LAMBIET Florent (BEL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MORIZONO Masataka/OSHIMA Yuya,CHEN Chien-An/LIAO Cheng-Ting,4,1,"11,11,12,8,13|6,9,10,11,11",QF,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN),CHEN Chien-An (TPE) / LIAO Cheng-Ting (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NIWA Koki/YOSHIMURA Maharu,PLATONOV Pavel/SAMSONOV Vladimir,4,0,"11,11,11,11|8,8,6,8",QF,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,NIWA Koki (JPN) / YOSHIMURA Maharu (JPN),PLATONOV Pavel (BLR) / SAMSONOV Vladimir (BLR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MORIZONO Masataka/OSHIMA Yuya,JEOUNG Youngsik/LEE Sang Su,4,2,"11,6,11,8,11,11|3,11,8,11,3,6",SF,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN),JEOUNG Youngsik (KOR) / LEE Sang Su (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FAN Zhendong/XU Xin,MORIZONO Masataka/OSHIMA Yuya,4,1,"11,16,11,6,13|9,14,9,11,11",F,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,FAN Zhendong (CHN) / XU Xin (CHN),MORIZONO Masataka (JPN) / OSHIMA Yuya (JPN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HIRANO Miu/ISHIKAWA Kasumi,PARANANG Orawan/SAWETTABUT Suthasini,4,2,"9,11,11,3,11,11|11,7,8,11,8,6",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HIRANO Miu (JPN) / ISHIKAWA Kasumi (JPN),PARANANG Orawan (THA) / SAWETTABUT Suthasini (THA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HAYATA Hina/ITO Mima,ASCHWANDEN Rahel/KUMAHARA Luca,4,0,"11,12,11,11|7,10,6,8",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HAYATA Hina (JPN) / ITO Mima (JPN),ASCHWANDEN Rahel (SUI) / KUMAHARA Luca (BRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HIRANO Miu/ISHIKAWA Kasumi,MANTZ Chantal/WAN Yuan,4,0,"11,11,11,11|6,8,3,5",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HIRANO Miu (JPN) / ISHIKAWA Kasumi (JPN),MANTZ Chantal (GER) / WAN Yuan (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HAYATA Hina/ITO Mima,KIM Kyungah/SUH Hyo Won,4,2,"5,11,11,10,11,11|11,4,4,12,9,9",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HAYATA Hina (JPN) / ITO Mima (JPN),KIM Kyungah (KOR) / SUH Hyo Won (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HAYATA Hina/ITO Mima,RI Hyon Sim/RI Mi Gyong,4,1,"7,11,11,13,11|11,9,6,11,6",R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HAYATA Hina (JPN) / ITO Mima (JPN),RI Hyon Sim (PRK) / RI Mi Gyong (PRK)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HAYATA Hina/ITO Mima,DOO Hoi Kem/LEE Ho Ching,4,0,"12,11,11,11|10,8,4,6",QF,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,HAYATA Hina (JPN) / ITO Mima (JPN),DOO Hoi Kem (HKG) / LEE Ho Ching (HKG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,TAZOE Kenta/MAEDA Miyu,KONECNY Tomas/MATELOVA Hana,4,3,"11,9,10,12,11,11,11|7,11,12,10,3,13,5",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,TAZOE Kenta (JPN) / MAEDA Miyu (JPN),KONECNY Tomas (CZE) / MATELOVA Hana (CZE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,TAZOE Kenta/MAEDA Miyu,JANG Woojin/LEE Zion,4,1,"11,11,8,11,11|7,7,11,5,4",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,TAZOE Kenta (JPN) / MAEDA Miyu (JPN),JANG Woojin (KOR) / LEE Zion (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WONG Chun Ting/DOO Hoi Kem,TAZOE Kenta/MAEDA Miyu,4,2,"8,11,14,11,7,11|11,8,12,9,11,9",QF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,WONG Chun Ting (HKG) / DOO Hoi Kem (HKG),TAZOE Kenta (JPN) / MAEDA Miyu (JPN)
