tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Tour Grand Finals Doha 2016,2016-12-08,FAN Zhendong,XU Xin,4,2,"11,5,11,6,11,11|5,11,5,11,6,9",SemiFinal,GRAND_SLAM,MS,420,Main Draw,XU Xin (CHN),FAN Zhendong (CHN)
World Tour Grand Finals Doha 2016,2016-12-08,MA Long,FAN Zhendong,4,2,"11,11,11,7,12,11|5,4,9,11,14,9",Final,GRAND_SLAM,MS,420,Main Draw,MA Long (CHN),FAN Zhendong (CHN)
World Tour Grand Finals Doha 2016,2016-12-08,HASHIMOTO Honoka,SHAN Xiaona,4,0,"12,11,15,11|10,6,13,7",QuarterFinal,GRAND_SLAM,WD,420,Main Draw,SHAN Xiaona (GER),HASHIMOTO Honoka (JPN)
World Tour Grand Finals Doha 2016,2016-12-08,HO Kwan Kit,CHUANG Chih-Yuan,4,3,"10,11,11,11,3,7,11|12,5,9,7,11,11,5",QuarterFinal,GRAND_SLAM,MD,420,Main Draw,HO Kwan Kit (HKG),CHUANG Chih-Yuan (TPE)
World Tour Grand Finals Doha 2016,2016-12-08,DOO Hoi Kem,CHENG I-Ching,4,3,"11,11,11,5,9,9,11|8,8,9,11,11,11,4",QuarterFinal,GRAND_SLAM,WD,420,Main Draw,DOO Hoi Kem (HKG),CHENG I-Ching (TPE)
World Tour Grand Finals Doha 2016,2016-12-08,HAMAMOTO Yui,DOO Hoi Kem,4,2,"11,15,11,9,11,12|8,17,9,11,8,10",Final,GRAND_SLAM,WD,420,Main Draw,DOO Hoi Kem (HKG),HAMAMOTO Yui (AUT)
World Tour Grand Finals Doha 2016,2016-12-08,MORIZONO Masataka,HACHARD Antoine,4,0,"11,11,11,11|6,6,6,8",QuarterFinal,GRAND_SLAM,MD,420,Main Draw,MORIZONO Masataka (JPN),HACHARD Antoine (FRA)
World Tour Grand Finals Doha 2016,2016-12-08,JEOUNG Youngsik,NIWA Koki,4,3,"11,4,10,16,14,9,16|6,11,12,14,12,11,14",QuarterFinal,GRAND_SLAM,MD,420,Main Draw,NIWA Koki (JPN),JEOUNG Youngsik (KOR)
World Tour Grand Finals Doha 2016,2016-12-08,MORIZONO Masataka,HO Kwan Kit,4,1,"7,11,11,11,11|11,5,7,4,9",SemiFinal,GRAND_SLAM,MD,420,Main Draw,MORIZONO Masataka (JPN),HO Kwan Kit (HKG)
World Tour Grand Finals Doha 2016,2016-12-08,JEOUNG Youngsik,MORIZONO Masataka,4,2,"5,2,12,11,11,11|11,11,10,9,7,4",Final,GRAND_SLAM,MD,420,Main Draw,MORIZONO Masataka (JPN),JEOUNG Youngsik (KOR)
World Tour Grand Finals Doha 2016,2016-12-08,HAMAMOTO Yui,HASHIMOTO Honoka,4,2,"8,12,11,11,12,11|11,10,13,5,10,6",SemiFinal,GRAND_SLAM,WD,420,Main Draw,HAMAMOTO Yui (AUT),HASHIMOTO Honoka (JPN)
World Tour Grand Finals Doha 2016,2016-12-08,JEON Jihee,MADARASZ Dora,4,0,"11,11,12,11|6,4,10,6",QuarterFinal,GRAND_SLAM,WD,420,Main Draw,JEON Jihee (KOR),MADARASZ Dora (HUN)
World Tour Grand Finals Doha 2016,2016-12-08,DOO Hoi Kem,JEON Jihee,4,0,"13,11,11,11|11,9,6,7",SemiFinal,GRAND_SLAM,WD,420,Main Draw,JEON Jihee (KOR),DOO Hoi Kem (HKG)
World Tour Grand Finals Doha 2016,2016-12-08,LIVENTSOV Alexey,DEVOS Robin,4,0,"11,11,16,11|7,7,14,9",QuarterFinal,GRAND_SLAM,MD,420,Main Draw,LIVENTSOV Alexey (RUS),DEVOS Robin (BEL)
World Tour Grand Finals Doha 2016,2016-12-08,JEOUNG Youngsik,LIVENTSOV Alexey,4,3,"8,12,10,11,11,10,11|11,10,12,4,9,12,7",SemiFinal,GRAND_SLAM,MD,420,Main Draw,LIVENTSOV Alexey (RUS),JEOUNG Youngsik (KOR)
World Tour Grand Finals Doha 2016,2016-12-08,HAMAMOTO Yui,DOLGIKH Maria,4,1,"11,9,11,11,11|7,11,9,7,7",QuarterFinal,GRAND_SLAM,WD,420,Main Draw,DOLGIKH Maria (RUS),HAMAMOTO Yui (AUT)
