tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
LIEBHERR French Open Toulouse 2007,2007-10-31,GERELL Par/PERSSON Jorgen,CHILA Patrick/LEGOUT Christophe,SWE,FRA,4,1,"11,14,11,6,11|5,12,3,11,8",R16,GRAND_SLAM,MD,1874,Main Draw,GERELL Par (SWE) / PERSSON Jorgen (SWE),CHILA Patrick (FRA) / LEGOUT Christophe (FRA),PERSSON Jorgen (SWE),LEGOUT Christophe (FRA),1 - 4,5:11 12:14 3:11 11:6 8:11,GERELL Par,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,LE BAIL Alain/SAMOUILLAN Michael,KNIGHT Darius/REED Daniel,FRA,ENG,3,0,,QR128,GRAND_SLAM,MD,1874,Qualification,LE BAIL Alain (FRA) / SAMOUILLAN Michael (FRA),KNIGHT Darius (ENG) / REED Daniel (ENG),SAMOUILLAN Michael (FRA),REED Daniel (ENG),3 - 0,,LE BAIL Alain,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,ILLAS Erik/PISTEJ Lubomir,JOVER Sebastien/LO Dany,SVK,FRA,3,2,"11,3,12,8,11|5,11,10,11,9",QR64,GRAND_SLAM,MD,1874,Qualification,ILLAS Erik (SVK) / PISTEJ Lubomir (SVK),JOVER Sebastien (FRA) / LO Dany (FRA),PISTEJ Lubomir (SVK),LO Dany (FRA),2 - 3,5:11 11:3 10:12 11:8 9:11,ILLAS Erik,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CRISAN Adrian/FILIMON Andrei,BAUBET Vincent/SALIFOU Abdel-Kader,ROU,FRA,3,1,"13,11,9,11|11,6,11,9",QR64,GRAND_SLAM,MD,1874,Qualification,CRISAN Adrian (ROU) / FILIMON Andrei (ROU),BAUBET Vincent (FRA) / SALIFOU Abdel-Kader (BEN),FILIMON Andrei (ROU),SALIFOU Abdel-Kader (BEN),1 - 3,11:13 6:11 11:9 9:11,CRISAN Adrian,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BOBILLIER Loic/MARTINEZ Michel,MATSUMOTO Cazuo/TSUBOI Gustavo,FRA,BRA,3,0,"11,11,11|7,8,6",QR64,GRAND_SLAM,MD,1874,Qualification,BOBILLIER Loic (FRA) / MARTINEZ Michel (FRA),MATSUMOTO Cazuo (BRA) / TSUBOI Gustavo (BRA),MARTINEZ Michel (FRA),TSUBOI Gustavo (BRA),3 - 0,11:7 11:8 11:6,BOBILLIER Loic,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CARNEROS Alfredo/DURAN Marc,LE BAIL Alain/SAMOUILLAN Michael,ESP,FRA,3,0,"11,11,11|4,7,6",QR32,GRAND_SLAM,MD,1874,Qualification,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),LE BAIL Alain (FRA) / SAMOUILLAN Michael (FRA),DURAN Marc (ESP),SAMOUILLAN Michael (FRA),0 - 3,4:11 7:11 6:11,CARNEROS Alfredo,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BOBILLIER Loic/MARTINEZ Michel,FILIMON Lucian/MIRAULT Cedric,FRA,ROU,3,1,"11,11,6,11|9,6,11,6",QR32,GRAND_SLAM,MD,1874,Qualification,BOBILLIER Loic (FRA) / MARTINEZ Michel (FRA),FILIMON Lucian (ROU) / MIRAULT Cedric (FRA),MARTINEZ Michel (FRA),MIRAULT Cedric (FRA),1 - 3,9:11 6:11 11:6 6:11,BOBILLIER Loic,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,LEE Jinkwon/TAN Ruiwu,BOBILLIER Loic/MARTINEZ Michel,KOR,FRA,3,0,"11,11,11|7,8,7",QR16,GRAND_SLAM,MD,1874,Qualification,LEE Jinkwon (KOR) / TAN Ruiwu (CRO),BOBILLIER Loic (FRA) / MARTINEZ Michel (FRA),TAN Ruiwu (CRO),MARTINEZ Michel (FRA),0 - 3,7:11 8:11 7:11,LEE Jinkwon,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GACINA Andrej/REDJEP Ronald,BAUM Patrick/FEJER-KONNERTH Zoltan,CRO,GER,3,0,"11,11,11|8,8,8",QR64,GRAND_SLAM,MD,1874,Qualification,GACINA Andrej (CRO) / REDJEP Ronald (CRO),BAUM Patrick (GER) / FEJER-KONNERTH Zoltan (GER),REDJEP Ronald (CRO),FEJER-KONNERTH Zoltan (GER),0 - 3,8:11 8:11 8:11,GACINA Andrej,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,MA Lin/WANG Hao,KO Lai Chak/LI Ching,CHN,HKG,4,1,"11,8,11,11,11|3,11,8,3,3",Final,GRAND_SLAM,MD,1874,Main Draw,MA Lin (CHN) / WANG Hao (CHN),KO Lai Chak (HKG) / LI Ching (HKG),WANG Hao (CHN),LI Ching (HKG),1 - 4,3:11 11:8 8:11 3:11 3:11,MA Lin,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,FAZEKAS Peter/MAGYAR Laszlo,CHEN Chien-An/CHIANG Hung-Chieh,HUN,TPE,3,2,"11,7,6,11,12|8,11,11,6,10",QR64,GRAND_SLAM,MD,1874,Qualification,FAZEKAS Peter (HUN) / MAGYAR Laszlo (HUN),CHEN Chien-An (TPE) / CHIANG Hung-Chieh (TPE),MAGYAR Laszlo (HUN),CHIANG Hung-Chieh (TPE),3 - 2,11:8 7:11 6:11 11:6 12:10,FAZEKAS Peter,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KIM Junghoon/LIM Jaehyun,FAZEKAS Peter/MAGYAR Laszlo,KOR,HUN,3,2,"10,6,11,11,12|12,11,9,9,10",QR32,GRAND_SLAM,MD,1874,Qualification,KIM Junghoon (KOR) / LIM Jaehyun (KOR),FAZEKAS Peter (HUN) / MAGYAR Laszlo (HUN),LIM Jaehyun (KOR),MAGYAR Laszlo (HUN),2 - 3,12:10 11:6 9:11 9:11 10:12,KIM Junghoon,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GIONIS Panagiotis/VLOTINOS Ioannis,JACOBS David/MARDIYONO Yon,GRE,INA,3,0,,QR64,GRAND_SLAM,MD,1874,Qualification,GIONIS Panagiotis (GRE) / VLOTINOS Ioannis (GRE),JACOBS David (INA) / MARDIYONO Yon (INA),VLOTINOS Ioannis (GRE),MARDIYONO Yon (INA),0 - 3,,GIONIS Panagiotis,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KIM Junghoon/LIM Jaehyun,HANDOYO Reno/HUSSEIN Muhammad,KOR,INA,3,0,,QR64,GRAND_SLAM,MD,1874,Qualification,KIM Junghoon (KOR) / LIM Jaehyun (KOR),HANDOYO Reno (INA) / HUSSEIN Muhammad (INA),LIM Jaehyun (KOR),HUSSEIN Muhammad (INA),0 - 3,,KIM Junghoon,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CAI Xiaoli/MA Liang,KOPARKAR Aniket/SHETTY Sanil,SGP,IND,3,0,"11,11,11|4,4,3",QR128,GRAND_SLAM,MD,1874,Qualification,CAI Xiaoli (SGP) / MA Liang (SGP),KOPARKAR Aniket (IND) / SHETTY Sanil (IND),MA Liang (SGP),SHETTY Sanil (IND),0 - 3,4:11 4:11 3:11,CAI Xiaoli,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GAVLAS Antonin/KORBEL Petr,KUMAR Jubin/KARIA Devesh,CZE,IND,3,0,"11,11,11|5,4,5",QR64,GRAND_SLAM,MD,1874,Qualification,GAVLAS Antonin (CZE) / KORBEL Petr (CZE),KUMAR Jubin (IND) / KARIA Devesh (IND),KORBEL Petr (CZE),KARIA Devesh (IND),0 - 3,5:11 4:11 5:11,GAVLAS Antonin,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GERELL Par/PERSSON Jorgen,MEHTA Pathik/NANDI Anirban,SWE,IND,3,0,"11,11,12|7,7,10",QR64,GRAND_SLAM,MD,1874,Qualification,GERELL Par (SWE) / PERSSON Jorgen (SWE),MEHTA Pathik (IND) / NANDI Anirban (IND),PERSSON Jorgen (SWE),NANDI Anirban (IND),0 - 3,7:11 7:11 10:12,GERELL Par,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CAI Xiaoli/MA Liang,GOLOVANOV Stanislav/TAKAKIWA Taku,SGP,BUL,3,0,"12,11,11|10,6,8",QR64,GRAND_SLAM,MD,1874,Qualification,CAI Xiaoli (SGP) / MA Liang (SGP),GOLOVANOV Stanislav (BUL) / TAKAKIWA Taku (JPN),MA Liang (SGP),TAKAKIWA Taku (JPN),0 - 3,10:12 6:11 8:11,CAI Xiaoli,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,FILIMON Lucian/MIRAULT Cedric,KAN Yo/YOSHIDA Kaii,ROU,JPN,3,2,"7,12,12,8,12|11,10,10,11,10",QR64,GRAND_SLAM,MD,1874,Qualification,FILIMON Lucian (ROU) / MIRAULT Cedric (FRA),KAN Yo (JPN) / YOSHIDA Kaii (JPN),MIRAULT Cedric (FRA),YOSHIDA Kaii (JPN),2 - 3,11:7 10:12 10:12 11:8 10:12,FILIMON Lucian,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,MA Lin/WANG Hao,KIM Junghoon/LIM Jaehyun,CHN,KOR,4,1,"13,10,11,12,11|11,12,4,10,7",R16,GRAND_SLAM,MD,1874,Main Draw,MA Lin (CHN) / WANG Hao (CHN),KIM Junghoon (KOR) / LIM Jaehyun (KOR),WANG Hao (CHN),LIM Jaehyun (KOR),1 - 4,11:13 12:10 4:11 10:12 7:11,MA Lin,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KO Lai Chak/LI Ching,GARDOS Robert/KEEN Trinko,HKG,AUT,4,0,,R16,GRAND_SLAM,MD,1874,Main Draw,KO Lai Chak (HKG) / LI Ching (HKG),GARDOS Robert (AUT) / KEEN Trinko (NED),LI Ching (HKG),KEEN Trinko (NED),0 - 4,,KO Lai Chak,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GARDOS Robert/KEEN Trinko,GAUZY Simon/LORENTZ Romain,AUT,FRA,3,1,"9,11,11,11|11,4,2,9",QR64,GRAND_SLAM,MD,1874,Qualification,GARDOS Robert (AUT) / KEEN Trinko (NED),GAUZY Simon (FRA) / LORENTZ Romain (FRA),KEEN Trinko (NED),LORENTZ Romain (FRA),3 - 1,9:11 11:4 11:2 11:9,GARDOS Robert,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GARDOS Robert/KEEN Trinko,CAI Xiaoli/MA Liang,AUT,SGP,3,2,"11,7,11,10,12|9,11,5,12,10",QR32,GRAND_SLAM,MD,1874,Qualification,GARDOS Robert (AUT) / KEEN Trinko (NED),CAI Xiaoli (SGP) / MA Liang (SGP),KEEN Trinko (NED),MA Liang (SGP),3 - 2,11:9 7:11 11:5 10:12 12:10,GARDOS Robert,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GARDOS Robert/KEEN Trinko,CHUANG Chih-Yuan/WU Chih-Chi,AUT,TPE,3,1,"11,8,12,11|7,11,10,6",QR16,GRAND_SLAM,MD,1874,Qualification,GARDOS Robert (AUT) / KEEN Trinko (NED),CHUANG Chih-Yuan (TPE) / WU Chih-Chi (TPE),KEEN Trinko (NED),WU Chih-Chi (TPE),3 - 1,11:7 8:11 12:10 11:6,GARDOS Robert,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,PEREK Jakub/XU Wenliang,LINDSAY Kenneth/MADRID Marcos,POL,SCO,3,0,"11,11,11|8,8,8",QR128,GRAND_SLAM,MD,1874,Qualification,PEREK Jakub (POL) / XU Wenliang (POL),LINDSAY Kenneth (SCO) / MADRID Marcos (MEX),XU Wenliang (POL),MADRID Marcos (MEX),3 - 0,11:8 11:8 11:8,PEREK Jakub,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,LEWANDOWSKI Tomasz/SZYMANSKI Filip,BUBA Ondrej/ZAJIC Miroslav,POL,CZE,3,1,"11,11,8,11|8,7,11,7",QR128,GRAND_SLAM,MD,1874,Qualification,LEWANDOWSKI Tomasz (POL) / SZYMANSKI Filip (POL),BUBA Ondrej (CZE) / ZAJIC Miroslav (CZE),SZYMANSKI Filip (POL),ZAJIC Miroslav (CZE),3 - 1,11:8 11:7 8:11 11:7,LEWANDOWSKI Tomasz,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,PEREK Jakub/XU Wenliang,LEBESSON Emmanuel/MATTENET Adrien,POL,FRA,3,1,"7,12,11,11|11,10,4,8",QR64,GRAND_SLAM,MD,1874,Qualification,PEREK Jakub (POL) / XU Wenliang (POL),LEBESSON Emmanuel (FRA) / MATTENET Adrien (FRA),XU Wenliang (POL),MATTENET Adrien (FRA),3 - 1,7:11 12:10 11:4 11:8,PEREK Jakub,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,SANCHEZ Victor/WANG Jianan,DIDUKH Oleksandr/KOSOWSKI Jakub,ESP,UKR,3,1,"11,11,3,11|9,6,11,5",QR64,GRAND_SLAM,MD,1874,Qualification,SANCHEZ Victor (ESP) / WANG Jianan (CGO),DIDUKH Oleksandr (UKR) / KOSOWSKI Jakub (POL),WANG Jianan (CGO),KOSOWSKI Jakub (POL),1 - 3,9:11 6:11 11:3 5:11,SANCHEZ Victor,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CHUANG Chih-Yuan/WU Chih-Chi,LEWANDOWSKI Tomasz/SZYMANSKI Filip,TPE,POL,3,0,"11,11,12|8,4,10",QR64,GRAND_SLAM,MD,1874,Qualification,CHUANG Chih-Yuan (TPE) / WU Chih-Chi (TPE),LEWANDOWSKI Tomasz (POL) / SZYMANSKI Filip (POL),WU Chih-Chi (TPE),SZYMANSKI Filip (POL),0 - 3,8:11 4:11 10:12,CHUANG Chih-Yuan,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BLASZCZYK Lucjan/GORAK Daniel,REILAND Herve/GYORGY Szilard,POL,FRA,3,0,"12,11,11|10,8,3",QR64,GRAND_SLAM,MD,1874,Qualification,BLASZCZYK Lucjan (POL) / GORAK Daniel (POL),REILAND Herve (FRA) / GYORGY Szilard (ROU),GORAK Daniel (POL),GYORGY Szilard (ROU),3 - 0,12:10 11:8 11:3,BLASZCZYK Lucjan,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BLASZCZYK Lucjan/GORAK Daniel,BRATANOV Martin/MILOSEVIC Bojan,POL,BEL,3,0,"11,11,11|8,8,5",QR32,GRAND_SLAM,MD,1874,Qualification,BLASZCZYK Lucjan (POL) / GORAK Daniel (POL),BRATANOV Martin (BEL) / MILOSEVIC Bojan (SRB),GORAK Daniel (POL),MILOSEVIC Bojan (SRB),3 - 0,11:8 11:8 11:5,BLASZCZYK Lucjan,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GERELL Par/PERSSON Jorgen,PEREK Jakub/XU Wenliang,SWE,POL,3,2,"8,11,12,10,13|11,7,10,12,11",QR16,GRAND_SLAM,MD,1874,Qualification,GERELL Par (SWE) / PERSSON Jorgen (SWE),PEREK Jakub (POL) / XU Wenliang (POL),PERSSON Jorgen (SWE),XU Wenliang (POL),2 - 3,11:8 7:11 10:12 12:10 11:13,GERELL Par,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BLASZCZYK Lucjan/GORAK Daniel,ACHANTA Sharath/ROY Soumyadeep,POL,IND,3,1,"11,11,9,12|9,8,11,10",QR16,GRAND_SLAM,MD,1874,Qualification,BLASZCZYK Lucjan (POL) / GORAK Daniel (POL),ACHANTA Sharath (IND) / ROY Soumyadeep (IND),GORAK Daniel (POL),ROY Soumyadeep (IND),3 - 1,11:9 11:8 9:11 12:10,BLASZCZYK Lucjan,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KISHIKAWA Seiya/MIZUTANI Jun,BOBOCICA Mihai/MONTEIRO Joao,JPN,ITA,4,2,"11,12,9,11,8,11|6,10,11,5,11,5",R16,GRAND_SLAM,MD,1874,Main Draw,KISHIKAWA Seiya (JPN) / MIZUTANI Jun (JPN),BOBOCICA Mihai (ITA) / MONTEIRO Joao (POR),MIZUTANI Jun (JPN),MONTEIRO Joao (POR),2 - 4,6:11 10:12 11:9 5:11 11:8 5:11,KISHIKAWA Seiya,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BOBOCICA Mihai/MONTEIRO Joao,LAVERGNE Paul/LE GUEN Victorien,ITA,FRA,3,0,"11,12,11|6,10,9",QR128,GRAND_SLAM,MD,1874,Qualification,BOBOCICA Mihai (ITA) / MONTEIRO Joao (POR),LAVERGNE Paul (FRA) / LE GUEN Victorien (FRA),MONTEIRO Joao (POR),LE GUEN Victorien (FRA),3 - 0,11:6 12:10 11:9,BOBOCICA Mihai,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BOBOCICA Mihai/MONTEIRO Joao,KLEPRLIK Jakub/KLEPRLIK Michal,ITA,CZE,3,0,"13,11,11|11,7,8",QR64,GRAND_SLAM,MD,1874,Qualification,BOBOCICA Mihai (ITA) / MONTEIRO Joao (POR),KLEPRLIK Jakub (CZE) / KLEPRLIK Michal (CZE),MONTEIRO Joao (POR),KLEPRLIK Michal (CZE),3 - 0,13:11 11:7 11:8,BOBOCICA Mihai,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,APOLONIA Tiago/FREITAS Marcos,PERSSON Jon/SVENSSON Robert,POR,SWE,3,2,"11,11,10,8,11|5,9,12,11,4",QR64,GRAND_SLAM,MD,1874,Qualification,APOLONIA Tiago (POR) / FREITAS Marcos (POR),PERSSON Jon (SWE) / SVENSSON Robert (SWE),FREITAS Marcos (POR),SVENSSON Robert (SWE),3 - 2,11:5 11:9 10:12 8:11 11:4,APOLONIA Tiago,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,LEE Jinkwon/TAN Ruiwu,FILUS Ruwen/MENDES Enio,KOR,GER,3,1,"9,11,11,11|11,8,6,7",QR64,GRAND_SLAM,MD,1874,Qualification,LEE Jinkwon (KOR) / TAN Ruiwu (CRO),FILUS Ruwen (GER) / MENDES Enio (POR),TAN Ruiwu (CRO),MENDES Enio (POR),1 - 3,11:9 8:11 6:11 7:11,LEE Jinkwon,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,BOBOCICA Mihai/MONTEIRO Joao,GIONIS Panagiotis/VLOTINOS Ioannis,ITA,GRE,3,1,"9,11,11,12|11,8,9,10",QR32,GRAND_SLAM,MD,1874,Qualification,BOBOCICA Mihai (ITA) / MONTEIRO Joao (POR),GIONIS Panagiotis (GRE) / VLOTINOS Ioannis (GRE),MONTEIRO Joao (POR),VLOTINOS Ioannis (GRE),3 - 1,9:11 11:8 11:9 12:10,BOBOCICA Mihai,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,LEE Jinkwon/TAN Ruiwu,APOLONIA Tiago/FREITAS Marcos,KOR,POR,3,1,"11,11,10,11|5,6,12,8",QR32,GRAND_SLAM,MD,1874,Qualification,LEE Jinkwon (KOR) / TAN Ruiwu (CRO),APOLONIA Tiago (POR) / FREITAS Marcos (POR),TAN Ruiwu (CRO),FREITAS Marcos (POR),1 - 3,5:11 6:11 12:10 8:11,LEE Jinkwon,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KUMAR Jubin/KARIA Devesh,CLOSSET Marc/GIURESCU Ovidiu,IND,BEL,3,0,,QR128,GRAND_SLAM,MD,1874,Qualification,KUMAR Jubin (IND) / KARIA Devesh (IND),CLOSSET Marc (BEL) / GIURESCU Ovidiu (ROU),KARIA Devesh (IND),GIURESCU Ovidiu (ROU),0 - 3,,KUMAR Jubin,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KUZMIN Fedor/SKACHKOV Kirill,MATSUDAIRA Kenji/OYA Hidetoshi,RUS,JPN,3,1,"11,13,11,11|3,15,5,6",QR64,GRAND_SLAM,MD,1874,Qualification,KUZMIN Fedor (RUS) / SKACHKOV Kirill (RUS),MATSUDAIRA Kenji (JPN) / OYA Hidetoshi (JPN),SKACHKOV Kirill (RUS),OYA Hidetoshi (JPN),3 - 1,11:3 13:15 11:5 11:6,KUZMIN Fedor,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,PEREK Jakub/XU Wenliang,KUZMIN Fedor/SKACHKOV Kirill,POL,RUS,3,2,"6,11,13,8,11|11,8,11,11,8",QR32,GRAND_SLAM,MD,1874,Qualification,PEREK Jakub (POL) / XU Wenliang (POL),KUZMIN Fedor (RUS) / SKACHKOV Kirill (RUS),XU Wenliang (POL),SKACHKOV Kirill (RUS),2 - 3,11:6 8:11 11:13 11:8 8:11,PEREK Jakub,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GAO Ning/YANG Zi,BLASZCZYK Lucjan/GORAK Daniel,SGP,POL,4,3,"12,11,9,11,8,11,11|10,13,11,2,11,6,5",R16,GRAND_SLAM,MD,1874,Main Draw,GAO Ning (SGP) / YANG Zi (SGP),BLASZCZYK Lucjan (POL) / GORAK Daniel (POL),YANG Zi (SGP),GORAK Daniel (POL),4 - 3,12:10 11:13 9:11 11:2 8:11 11:6 11:5,GAO Ning,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,GAO Ning/YANG Zi,KISHIKAWA Seiya/MIZUTANI Jun,SGP,JPN,4,3,"10,11,11,6,11,12,11|12,9,8,11,8,14,9",QuarterFinal,GRAND_SLAM,MD,1874,Main Draw,GAO Ning (SGP) / YANG Zi (SGP),KISHIKAWA Seiya (JPN) / MIZUTANI Jun (JPN),YANG Zi (SGP),MIZUTANI Jun (JPN),4 - 3,10:12 11:9 11:8 6:11 11:8 12:14 11:9,GAO Ning,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KO Lai Chak/LI Ching,GAO Ning/YANG Zi,HKG,SGP,4,3,"9,11,11,11,12,8,11|11,3,7,9,14,11,9",SemiFinal,GRAND_SLAM,MD,1874,Main Draw,KO Lai Chak (HKG) / LI Ching (HKG),GAO Ning (SGP) / YANG Zi (SGP),LI Ching (HKG),YANG Zi (SGP),3 - 4,11:9 3:11 7:11 9:11 14:12 11:8 9:11,KO Lai Chak,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,HIELSCHER Lars/MASSAAD Adel,GUO Yi Teng/LIU Zhongze,GER,SGP,3,1,"11,7,11,11|7,11,6,9",QR64,GRAND_SLAM,MD,1874,Qualification,HIELSCHER Lars (GER) / MASSAAD Adel (EGY),GUO Yi Teng (SGP) / LIU Zhongze (SGP),MASSAAD Adel (EGY),LIU Zhongze (SGP),1 - 3,7:11 11:7 6:11 9:11,HIELSCHER Lars,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KARAKASEVIC Aleksandar/TOKIC Bojan,CHEUNG Yuk/LEUNG Chu Yan,SRB,HKG,4,1,"11,11,4,11,11|6,9,11,8,8",R16,GRAND_SLAM,MD,1874,Main Draw,KARAKASEVIC Aleksandar (SRB) / TOKIC Bojan (SLO),CHEUNG Yuk (HKG) / LEUNG Chu Yan (HKG),TOKIC Bojan (SLO),LEUNG Chu Yan (HKG),4 - 1,11:6 11:9 4:11 11:8 11:8,KARAKASEVIC Aleksandar,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KARAKASEVIC Aleksandar/TOKIC Bojan,MENGEL Steffen/SHIMOYAMA Takanori,SRB,GER,3,0,"11,11,11|5,9,9",QR64,GRAND_SLAM,MD,1874,Qualification,KARAKASEVIC Aleksandar (SRB) / TOKIC Bojan (SLO),MENGEL Steffen (GER) / SHIMOYAMA Takanori (JPN),TOKIC Bojan (SLO),SHIMOYAMA Takanori (JPN),3 - 0,11:5 11:9 11:9,KARAKASEVIC Aleksandar,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KARAKASEVIC Aleksandar/TOKIC Bojan,GAVLAS Antonin/KORBEL Petr,SRB,CZE,3,0,"11,13,11|8,11,6",QR32,GRAND_SLAM,MD,1874,Qualification,KARAKASEVIC Aleksandar (SRB) / TOKIC Bojan (SLO),GAVLAS Antonin (CZE) / KORBEL Petr (CZE),TOKIC Bojan (SLO),KORBEL Petr (CZE),3 - 0,11:8 13:11 11:6,KARAKASEVIC Aleksandar,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KARAKASEVIC Aleksandar/TOKIC Bojan,ILLAS Erik/PISTEJ Lubomir,SRB,SVK,3,1,"11,11,9,11|7,7,11,9",QR16,GRAND_SLAM,MD,1874,Qualification,KARAKASEVIC Aleksandar (SRB) / TOKIC Bojan (SLO),ILLAS Erik (SVK) / PISTEJ Lubomir (SVK),TOKIC Bojan (SLO),PISTEJ Lubomir (SVK),3 - 1,11:7 11:7 9:11 11:9,KARAKASEVIC Aleksandar,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,DEVAUX Jimmy/PLACHY Josef,AKERSTROM Fabian/GASYMOV Elcin,FRA,SWE,3,1,"11,7,11,13|7,11,6,11",QR128,GRAND_SLAM,MD,1874,Qualification,DEVAUX Jimmy (FRA) / PLACHY Josef (CZE),AKERSTROM Fabian (SWE) / GASYMOV Elcin (SVK),PLACHY Josef (CZE),GASYMOV Elcin (SVK),1 - 3,7:11 11:7 6:11 11:13,DEVAUX Jimmy,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KEINATH Thomas/SEREDA Peter,OLLIVIER Brice/PHUNG Armand,SVK,FRA,3,2,"8,11,10,11,11|11,8,12,9,7",QR64,GRAND_SLAM,MD,1874,Qualification,KEINATH Thomas (SVK) / SEREDA Peter (SVK),OLLIVIER Brice (FRA) / PHUNG Armand (FRA),SEREDA Peter (SVK),PHUNG Armand (FRA),3 - 2,8:11 11:8 10:12 11:9 11:7,KEINATH Thomas,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,ILLAS Erik/PISTEJ Lubomir,HIELSCHER Lars/MASSAAD Adel,SVK,GER,3,0,"11,15,11|9,13,7",QR32,GRAND_SLAM,MD,1874,Qualification,ILLAS Erik (SVK) / PISTEJ Lubomir (SVK),HIELSCHER Lars (GER) / MASSAAD Adel (EGY),PISTEJ Lubomir (SVK),MASSAAD Adel (EGY),3 - 0,11:9 15:13 11:7,ILLAS Erik,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,ACHANTA Sharath/ROY Soumyadeep,KEINATH Thomas/SEREDA Peter,IND,SVK,3,0,"13,11,11|11,6,2",QR32,GRAND_SLAM,MD,1874,Qualification,ACHANTA Sharath (IND) / ROY Soumyadeep (IND),KEINATH Thomas (SVK) / SEREDA Peter (SVK),ROY Soumyadeep (IND),SEREDA Peter (SVK),0 - 3,11:13 6:11 2:11,ACHANTA Sharath,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,KO Lai Chak/LI Ching,GERELL Par/PERSSON Jorgen,HKG,SWE,4,1,"9,16,11,14,11|11,14,3,12,7",QuarterFinal,GRAND_SLAM,MD,1874,Main Draw,KO Lai Chak (HKG) / LI Ching (HKG),GERELL Par (SWE) / PERSSON Jorgen (SWE),LI Ching (HKG),PERSSON Jorgen (SWE),1 - 4,11:9 14:16 3:11 12:14 7:11,KO Lai Chak,2007
LIEBHERR French Open Toulouse 2007,2007-10-31,CHANG Yen-Shu/CHIANG Peng-Lung,CRISAN Adrian/FILIMON Andrei,TPE,ROU,4,1,"11,11,11,8,11|5,4,7,11,4",R16,GRAND_SLAM,MD,1874,Main Draw,CHANG Yen-Shu (TPE) / CHIANG Peng-Lung (TPE),CRISAN Adrian (ROU) / FILIMON Andrei (ROU),CHIANG Peng-Lung (TPE),FILIMON Andrei (ROU),4 - 1,11:5 11:4 11:7 8:11 11:4,CHANG Yen-Shu,2007
