tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
Olympic Games Sydney 2000,2000-09-16,KREANGA Kalinikos/TSIOKAS Ntaniel,GERADA Simon/SMYTHE Mark,GRE,AUS,2,0,"21,21|7,19",QR2,OLYMPICS,MD,919,Qualification,KREANGA Kalinikos (GRE) / TSIOKAS Ntaniel (GRE),GERADA Simon (AUS) / SMYTHE Mark (AUS),TSIOKAS Ntaniel (GRE),SMYTHE Mark (AUS),2 - 0,21:7 21:19,KREANGA Kalinikos,2000
Olympic Games Sydney 2000,2000-09-16,CHEUNG Yuk/LEUNG Chu Yan,KREANGA Kalinikos/TSIOKAS Ntaniel,HKG,GRE,2,1,"21,14,21|14,21,14",,OLYMPICS,MD,919,Qualification,CHEUNG Yuk (HKG) / LEUNG Chu Yan (HKG),KREANGA Kalinikos (GRE) / TSIOKAS Ntaniel (GRE),LEUNG Chu Yan (HKG),TSIOKAS Ntaniel (GRE),2 - 1,21:14 14:21 21:14,CHEUNG Yuk,2000
Olympic Games Sydney 2000,2000-09-16,CHEUNG Yuk/LEUNG Chu Yan,GERADA Simon/SMYTHE Mark,HKG,AUS,2,0,"21,21|13,17",3,OLYMPICS,MD,919,Qualification,CHEUNG Yuk (HKG) / LEUNG Chu Yan (HKG),GERADA Simon (AUS) / SMYTHE Mark (AUS),LEUNG Chu Yan (HKG),SMYTHE Mark (AUS),2 - 0,21:13 21:17,CHEUNG Yuk,2000
Olympic Games Sydney 2000,2000-09-16,ISEKI Seiko/TASAKI Toshio,SAIVE Jean-Michel/SAIVE Philippe,JPN,BEL,2,0,"21,21|10,11",,OLYMPICS,MD,919,Qualification,ISEKI Seiko (JPN) / TASAKI Toshio (JPN),SAIVE Jean-Michel (BEL) / SAIVE Philippe (BEL),TASAKI Toshio (JPN),SAIVE Philippe (BEL),2 - 0,21:10 21:11,ISEKI Seiko,2000
Olympic Games Sydney 2000,2000-09-16,ISEKI Seiko/TASAKI Toshio,GAMBRA Jorge/MORALES Augusto,JPN,CHI,2,0,"21,21|10,8",3,OLYMPICS,MD,919,Qualification,ISEKI Seiko (JPN) / TASAKI Toshio (JPN),GAMBRA Jorge (CHI) / MORALES Augusto (CHI),TASAKI Toshio (JPN),MORALES Augusto (CHI),2 - 0,21:10 21:8,ISEKI Seiko,2000
Olympic Games Sydney 2000,2000-09-16,MATSUSHITA Koji/SHIBUTANI Hiroshi,CHENG Yinghua/NGUYEN Khoa,JPN,USA,2,0,"21,21|8,13",QR2,OLYMPICS,MD,919,Qualification,MATSUSHITA Koji (JPN) / SHIBUTANI Hiroshi (JPN),CHENG Yinghua (USA) / NGUYEN Khoa (USA),SHIBUTANI Hiroshi (JPN),NGUYEN Khoa (USA),2 - 0,21:8 21:13,MATSUSHITA Koji,2000
Olympic Games Sydney 2000,2000-09-16,KIM Taeksoo/OH Sangeun,GRUJIC Slobodan/LUPULESKU Ilija,KOR,SRB,3,0,"21,21,21|18,18,13",R16,OLYMPICS,MD,919,Main Draw,KIM Taeksoo (KOR) / OH Sangeun (KOR),GRUJIC Slobodan (SRB) / LUPULESKU Ilija (USA),OH Sangeun (KOR),LUPULESKU Ilija (USA),3 - 0,21:18 21:18 21:13,KIM Taeksoo,2000
Olympic Games Sydney 2000,2000-09-16,LEE Chulseung/RYU Seungmin,CHEUNG Yuk/LEUNG Chu Yan,KOR,HKG,3,2,"21,16,19,21,21|16,21,21,9,15",R16,OLYMPICS,MD,919,Main Draw,LEE Chulseung (KOR) / RYU Seungmin (KOR),CHEUNG Yuk (HKG) / LEUNG Chu Yan (HKG),RYU Seungmin (KOR),LEUNG Chu Yan (HKG),3 - 2,21:16 16:21 19:21 21:9 21:15,LEE Chulseung,2000
Olympic Games Sydney 2000,2000-09-16,LEE Chulseung/RYU Seungmin,CHANG Yen-Shu/CHIANG Peng-Lung,KOR,TPE,3,2,"13,21,10,23,21|21,15,21,21,18",QuarterFinal,OLYMPICS,MD,919,Main Draw,LEE Chulseung (KOR) / RYU Seungmin (KOR),CHANG Yen-Shu (TPE) / CHIANG Peng-Lung (TPE),RYU Seungmin (KOR),CHIANG Peng-Lung (TPE),3 - 2,13:21 21:15 10:21 23:21 21:18,LEE Chulseung,2000
Olympic Games Sydney 2000,2000-09-16,HEISTER Danny/KEEN Trinko,NASIRU Kazeem/TORIOLA Segun,NED,NGR,2,1,"12,21,21|21,19,15",,OLYMPICS,MD,919,Qualification,HEISTER Danny (NED) / KEEN Trinko (NED),NASIRU Kazeem (NGR) / TORIOLA Segun (NGR),KEEN Trinko (NED),TORIOLA Segun (NGR),2 - 1,12:21 21:19 21:15,HEISTER Danny,2000
Olympic Games Sydney 2000,2000-09-16,HEISTER Danny/KEEN Trinko,BABOOR Chetan/SUBRAMANYAM Raman,NED,IND,2,0,"21,21|17,14",QR2,OLYMPICS,MD,919,Qualification,HEISTER Danny (NED) / KEEN Trinko (NED),BABOOR Chetan (IND) / SUBRAMANYAM Raman (IND),KEEN Trinko (NED),SUBRAMANYAM Raman (IND),2 - 0,21:17 21:14,HEISTER Danny,2000
Olympic Games Sydney 2000,2000-09-16,NASIRU Kazeem/TORIOLA Segun,BABOOR Chetan/SUBRAMANYAM Raman,NGR,IND,2,1,"26,17,21|24,21,18",3,OLYMPICS,MD,919,Qualification,NASIRU Kazeem (NGR) / TORIOLA Segun (NGR),BABOOR Chetan (IND) / SUBRAMANYAM Raman (IND),TORIOLA Segun (NGR),SUBRAMANYAM Raman (IND),2 - 1,26:24 17:21 21:18,NASIRU Kazeem,2000
Olympic Games Sydney 2000,2000-09-16,BLASZCZYK Lucjan/KRZESZEWSKI Tomasz,KORBEL Petr/PLACHY Josef,POL,CZE,2,0,"21,21|11,18",,OLYMPICS,MD,919,Qualification,BLASZCZYK Lucjan (POL) / KRZESZEWSKI Tomasz (POL),KORBEL Petr (CZE) / PLACHY Josef (CZE),KRZESZEWSKI Tomasz (POL),PLACHY Josef (CZE),2 - 0,21:11 21:18,BLASZCZYK Lucjan,2000
Olympic Games Sydney 2000,2000-09-16,BLASZCZYK Lucjan/KRZESZEWSKI Tomasz,HOYAMA Hugo/KAWAI ISSAMU Carlos,POL,BRA,2,0,"21,21|13,15",3,OLYMPICS,MD,919,Qualification,BLASZCZYK Lucjan (POL) / KRZESZEWSKI Tomasz (POL),HOYAMA Hugo (BRA) / KAWAI ISSAMU Carlos (BRA),KRZESZEWSKI Tomasz (POL),KAWAI ISSAMU Carlos (BRA),2 - 0,21:13 21:15,BLASZCZYK Lucjan,2000
Olympic Games Sydney 2000,2000-09-16,HAKANSSON Fredrik/KARLSSON Peter,SWEERIS Todd/ZHUANG David,SWE,USA,2,1,"14,21,21|21,10,9",,OLYMPICS,MD,919,Qualification,HAKANSSON Fredrik (SWE) / KARLSSON Peter (SWE),SWEERIS Todd (USA) / ZHUANG David (USA),KARLSSON Peter (SWE),ZHUANG David (USA),2 - 1,14:21 21:10 21:9,HAKANSSON Fredrik,2000
Olympic Games Sydney 2000,2000-09-16,HAKANSSON Fredrik/KARLSSON Peter,SAMSONOV Vladimir/CHTCHETININE Evgueni,SWE,BLR,2,0,"25,21|23,18",QR2,OLYMPICS,MD,919,Qualification,HAKANSSON Fredrik (SWE) / KARLSSON Peter (SWE),SAMSONOV Vladimir (BLR) / CHTCHETININE Evgueni (BLR),KARLSSON Peter (SWE),CHTCHETININE Evgueni (BLR),2 - 0,25:23 21:18,HAKANSSON Fredrik,2000
Olympic Games Sydney 2000,2000-09-16,CHANG Yen-Shu/CHIANG Peng-Lung,MAZE Michael/TUGWELL Finn,TPE,DEN,3,0,"21,21,22|19,15,20",R16,OLYMPICS,MD,919,Main Draw,CHANG Yen-Shu (TPE) / CHIANG Peng-Lung (TPE),MAZE Michael (DEN) / TUGWELL Finn (DEN),CHIANG Peng-Lung (TPE),TUGWELL Finn (DEN),3 - 0,21:19 21:15 22:20,CHANG Yen-Shu,2000
Olympic Games Sydney 2000,2000-09-16,SWEERIS Todd/ZHUANG David,HELMY Ashraf/LASHIN Elsayed,USA,EGY,2,1,"21,17,21|10,21,18",,OLYMPICS,MD,919,Qualification,SWEERIS Todd (USA) / ZHUANG David (USA),HELMY Ashraf (EGY) / LASHIN Elsayed (EGY),ZHUANG David (USA),LASHIN Elsayed (EGY),2 - 1,21:10 17:21 21:18,SWEERIS Todd,2000
Olympic Games Sydney 2000,2000-09-16,GRUJIC Slobodan/LUPULESKU Ilija,CLARKE Brett/PLUMB Jeff,SRB,AUS,2,0,"21,21|8,7",,OLYMPICS,MD,919,Qualification,GRUJIC Slobodan (SRB) / LUPULESKU Ilija (USA),CLARKE Brett (AUS) / PLUMB Jeff (AUS),LUPULESKU Ilija (USA),PLUMB Jeff (AUS),2 - 0,21:8 21:7,GRUJIC Slobodan,2000
Olympic Games Sydney 2000,2000-09-16,GRUJIC Slobodan/LUPULESKU Ilija,BOLL Timo/ROSSKOPF Jorg,SRB,GER,2,0,"21,21|18,18",3,OLYMPICS,MD,919,Qualification,GRUJIC Slobodan (SRB) / LUPULESKU Ilija (USA),BOLL Timo (GER) / ROSSKOPF Jorg (GER),LUPULESKU Ilija (USA),ROSSKOPF Jorg (GER),2 - 0,21:18 21:18,GRUJIC Slobodan,2000
Olympic Games Sydney 2000,2000-09-16,MIAO Miao/ZHOU Shirley,HERCZIG Judit/LIU Jia,AUS,AUT,2,1,"16,21,21|21,13,17",,OLYMPICS,WD,919,Qualification,MIAO Miao (AUS) / ZHOU Shirley (AUS),HERCZIG Judit (AUT) / LIU Jia (AUT),ZHOU Shirley (AUS),LIU Jia (AUT),2 - 1,16:21 21:13 21:17,MIAO Miao,2000
Olympic Games Sydney 2000,2000-09-16,MIAO Miao/ZHOU Shirley,GENG Lijuan/ROUSSY Marie-Christine,AUS,CAN,2,1,"21,18,21|12,21,17",QR2,OLYMPICS,WD,919,Qualification,MIAO Miao (AUS) / ZHOU Shirley (AUS),GENG Lijuan (CAN) / ROUSSY Marie-Christine (CAN),ZHOU Shirley (AUS),ROUSSY Marie-Christine (CAN),2 - 1,21:12 18:21 21:17,MIAO Miao,2000
Olympic Games Sydney 2000,2000-09-16,MIAO Miao/ZHOU Shirley,NI Xia Lian/REGENWETTER Peggy,AUS,LUX,3,2,"16,21,19,21,21|21,13,21,18,13",R16,OLYMPICS,WD,919,Main Draw,MIAO Miao (AUS) / ZHOU Shirley (AUS),NI Xia Lian (LUX) / REGENWETTER Peggy (LUX),ZHOU Shirley (AUS),REGENWETTER Peggy (LUX),3 - 2,16:21 21:13 19:21 21:18 21:13,MIAO Miao,2000
Olympic Games Sydney 2000,2000-09-16,HERCZIG Judit/LIU Jia,GENG Lijuan/ROUSSY Marie-Christine,AUT,CAN,2,1,"12,21,21|21,10,18",3,OLYMPICS,WD,919,Qualification,HERCZIG Judit (AUT) / LIU Jia (AUT),GENG Lijuan (CAN) / ROUSSY Marie-Christine (CAN),LIU Jia (AUT),ROUSSY Marie-Christine (CAN),2 - 1,12:21 21:10 21:18,HERCZIG Judit,2000
Olympic Games Sydney 2000,2000-09-16,KOSTROMINA Tatyana (1973)/PAVLOVICH Viktoria,ABDELAZIZ Shimaa/OSMAN Bacent,BLR,EGY,2,0,"21,21|10,10",QR2,OLYMPICS,WD,919,Qualification,KOSTROMINA Tatyana (1973) (BLR) / PAVLOVICH Viktoria (BLR),ABDELAZIZ Shimaa (EGY) / OSMAN Bacent (EGY),PAVLOVICH Viktoria (BLR),OSMAN Bacent (EGY),2 - 0,21:10 21:10,KOSTROMINA Tatyana (1973),2000
Olympic Games Sydney 2000,2000-09-16,KOSTROMINA Tatyana (1973)/PAVLOVICH Viktoria,SVENSSON Asa/SVENSSON Marie,BLR,SWE,2,1,"21,17,21|19,21,19",3,OLYMPICS,WD,919,Qualification,KOSTROMINA Tatyana (1973) (BLR) / PAVLOVICH Viktoria (BLR),SVENSSON Asa (SWE) / SVENSSON Marie (SWE),PAVLOVICH Viktoria (BLR),SVENSSON Marie (SWE),2 - 1,21:19 17:21 21:19,KOSTROMINA Tatyana (1973),2000
Olympic Games Sydney 2000,2000-09-16,LI Ju/WANG Nan,SCHALL Elke/STRUSE Nicole,CHN,GER,3,0,"21,21,21|10,18,17",R16,OLYMPICS,WD,919,Main Draw,LI Ju (CHN) / WANG Nan (CHN),SCHALL Elke (GER) / STRUSE Nicole (GER),WANG Nan (CHN),STRUSE Nicole (GER),3 - 0,21:10 21:18 21:17,LI Ju,2000
Olympic Games Sydney 2000,2000-09-16,SUN Jin/YANG Ying,PASKAUSKIENE Ruta/PRUSIENE Jolanta,HKG,LTU,3,0,"21,21,21|5,17,10",R16,OLYMPICS,WD,919,Main Draw,SUN Jin (HKG) / YANG Ying (CHN),PASKAUSKIENE Ruta (LTU) / PRUSIENE Jolanta (LTU),YANG Ying (CHN),PRUSIENE Jolanta (LTU),3 - 0,21:5 21:17 21:10,SUN Jin,2000
Olympic Games Sydney 2000,2000-09-16,LI Ju/WANG Nan,BENTSEN Eldijana/BOROS Tamara,CHN,CRO,3,1,"21,21,21,21|23,14,12,5",QuarterFinal,OLYMPICS,WD,919,Main Draw,LI Ju (CHN) / WANG Nan (CHN),BENTSEN Eldijana (CRO) / BOROS Tamara (CRO),WANG Nan (CHN),BOROS Tamara (CRO),3 - 1,21:23 21:14 21:12 21:5,LI Ju,2000
Olympic Games Sydney 2000,2000-09-16,SUN Jin/YANG Ying,MIAO Miao/ZHOU Shirley,HKG,AUS,3,0,"21,21,21|13,11,17",QuarterFinal,OLYMPICS,WD,919,Main Draw,SUN Jin (HKG) / YANG Ying (CHN),MIAO Miao (AUS) / ZHOU Shirley (AUS),YANG Ying (CHN),ZHOU Shirley (AUS),3 - 0,21:13 21:11 21:17,SUN Jin,2000
Olympic Games Sydney 2000,2000-09-16,LI Ju/WANG Nan,KIM Mookyo/RYU Jihae,CHN,KOR,3,2,"17,21,15,21,24|21,12,21,14,22",SemiFinal,OLYMPICS,WD,919,Main Draw,LI Ju (CHN) / WANG Nan (CHN),KIM Mookyo (KOR) / RYU Jihae (KOR),WANG Nan (CHN),RYU Jihae (KOR),3 - 2,17:21 21:12 15:21 21:14 24:22,LI Ju,2000
Olympic Games Sydney 2000,2000-09-16,SUN Jin/YANG Ying,BATORFI Csilla/TOTH Krisztina,HKG,HUN,3,1,"17,21,21,21|21,18,14,17",SemiFinal,OLYMPICS,WD,919,Main Draw,SUN Jin (HKG) / YANG Ying (CHN),BATORFI Csilla (HUN) / TOTH Krisztina (HUN),YANG Ying (CHN),TOTH Krisztina (HUN),3 - 1,17:21 21:18 21:14 21:17,SUN Jin,2000
Olympic Games Sydney 2000,2000-09-16,LI Ju/WANG Nan,SUN Jin/YANG Ying,CHN,HKG,3,0,"21,21,21|18,11,11",Final,OLYMPICS,WD,919,Main Draw,LI Ju (CHN) / WANG Nan (CHN),SUN Jin (HKG) / YANG Ying (CHN),WANG Nan (CHN),YANG Ying (CHN),3 - 0,21:18 21:11 21:11,LI Ju,2000
Olympic Games Sydney 2000,2000-09-16,BENTSEN Eldijana/BOROS Tamara,TSUI Hsiu-Li/YU Feng-Yin,CRO,TPE,2,1,"23,21,21|25,18,10",,OLYMPICS,WD,919,Qualification,BENTSEN Eldijana (CRO) / BOROS Tamara (CRO),TSUI Hsiu-Li (TPE) / YU Feng-Yin (TPE),BOROS Tamara (CRO),YU Feng-Yin (TPE),2 - 1,23:25 21:18 21:10,BENTSEN Eldijana,2000
Olympic Games Sydney 2000,2000-09-16,BENTSEN Eldijana/BOROS Tamara,KAFFO Bose/OSHONAIKE Olufunke,CRO,NGR,2,0,"21,21|14,15",3,OLYMPICS,WD,919,Qualification,BENTSEN Eldijana (CRO) / BOROS Tamara (CRO),KAFFO Bose (NGR) / OSHONAIKE Olufunke (NGR),BOROS Tamara (CRO),OSHONAIKE Olufunke (NGR),2 - 0,21:14 21:15,BENTSEN Eldijana,2000
Olympic Games Sydney 2000,2000-09-16,BENTSEN Eldijana/BOROS Tamara,JING Junhong/LI Jiawei,CRO,SGP,3,2,"21,15,9,27,25|16,21,21,25,23",R16,OLYMPICS,WD,919,Main Draw,BENTSEN Eldijana (CRO) / BOROS Tamara (CRO),JING Junhong (SGP) / LI Jiawei (SGP),BOROS Tamara (CRO),LI Jiawei (SGP),3 - 2,21:16 15:21 9:21 27:25 25:23,BENTSEN Eldijana,2000
Olympic Games Sydney 2000,2000-09-16,ABDELAZIZ Shimaa/OSMAN Bacent,RAMIREZ Maricel/SUAREZ Leticia,EGY,CUB,2,0,"21,21|16,13",,OLYMPICS,WD,919,Qualification,ABDELAZIZ Shimaa (EGY) / OSMAN Bacent (EGY),RAMIREZ Maricel (CUB) / SUAREZ Leticia (CUB),OSMAN Bacent (EGY),SUAREZ Leticia (CUB),2 - 0,21:16 21:13,ABDELAZIZ Shimaa,2000
Olympic Games Sydney 2000,2000-09-16,GOTSCH Qianhong/SCHOPP Jie,GAO Jun/DO Michelle,GER,USA,2,1,"21,22,21|9,24,18",,OLYMPICS,WD,919,Qualification,GOTSCH Qianhong (GER) / SCHOPP Jie (GER),GAO Jun (USA) / DO Michelle (USA),SCHOPP Jie (GER),DO Michelle (USA),2 - 1,21:9 22:24 21:18,GOTSCH Qianhong,2000
Olympic Games Sydney 2000,2000-09-16,GOTSCH Qianhong/SCHOPP Jie,WANG Wenxiao/XU Chris,GER,CAN,2,0,"21,21|11,16",3,OLYMPICS,WD,919,Qualification,GOTSCH Qianhong (GER) / SCHOPP Jie (GER),WANG Wenxiao (CAN) / XU Chris (CAN),SCHOPP Jie (GER),XU Chris (CAN),2 - 0,21:11 21:16,GOTSCH Qianhong,2000
Olympic Games Sydney 2000,2000-09-16,SCHALL Elke/STRUSE Nicole,BANH THUA Tawny/RATHER Jasna,GER,USA,2,0,"21,21|12,15",QR2,OLYMPICS,WD,919,Qualification,SCHALL Elke (GER) / STRUSE Nicole (GER),BANH THUA Tawny (USA) / RATHER Jasna (USA),STRUSE Nicole (GER),RATHER Jasna (USA),2 - 0,21:12 21:15,SCHALL Elke,2000
Olympic Games Sydney 2000,2000-09-16,SCHALL Elke/STRUSE Nicole,LI Chunli/LI Karen,GER,NZL,2,1,"21,15,21|16,21,13",3,OLYMPICS,WD,919,Qualification,SCHALL Elke (GER) / STRUSE Nicole (GER),LI Chunli (NZL) / LI Karen (NZL),STRUSE Nicole (GER),LI Karen (NZL),2 - 1,21:16 15:21 21:13,SCHALL Elke,2000
Olympic Games Sydney 2000,2000-09-16,SONG Ah Sim/WONG Ching,MOREL Silvia/TEPES Sofija,HKG,CHI,2,0,"21,21|17,19",3,OLYMPICS,WD,919,Qualification,SONG Ah Sim (HKG) / WONG Ching (HKG),MOREL Silvia (CHI) / TEPES Sofija (CHI),WONG Ching (HKG),TEPES Sofija (CHI),2 - 0,21:17 21:19,SONG Ah Sim,2000
Olympic Games Sydney 2000,2000-09-16,BATORFI Csilla/TOTH Krisztina,GOTSCH Qianhong/SCHOPP Jie,HUN,GER,3,0,"21,21,21|16,16,19",R16,OLYMPICS,WD,919,Main Draw,BATORFI Csilla (HUN) / TOTH Krisztina (HUN),GOTSCH Qianhong (GER) / SCHOPP Jie (GER),TOTH Krisztina (HUN),SCHOPP Jie (GER),3 - 0,21:16 21:16 21:19,BATORFI Csilla,2000
Olympic Games Sydney 2000,2000-09-16,BATORFI Csilla/TOTH Krisztina,LEE Eunsil/SUK Eunmi,HUN,KOR,3,0,"21,21,23|19,16,21",QuarterFinal,OLYMPICS,WD,919,Main Draw,BATORFI Csilla (HUN) / TOTH Krisztina (HUN),LEE Eunsil (KOR) / SUK Eunmi (KOR),TOTH Krisztina (HUN),SUK Eunmi (KOR),3 - 0,21:19 21:16 23:21,BATORFI Csilla,2000
Olympic Games Sydney 2000,2000-09-16,NAITO Kazuko/SAKATA Rinko,LAY Jian Fang/ZHOU Stella,JPN,AUS,2,1,"17,21,21|21,11,17",,OLYMPICS,WD,919,Qualification,NAITO Kazuko (JPN) / SAKATA Rinko (JPN),LAY Jian Fang (AUS) / ZHOU Stella (AUS),SAKATA Rinko (JPN),ZHOU Stella (AUS),2 - 1,17:21 21:11 21:17,NAITO Kazuko,2000
Olympic Games Sydney 2000,2000-09-16,FUJINUMA Ai/KONISHI An,MOREL Silvia/TEPES Sofija,JPN,CHI,2,1,"17,21,21|21,14,19",,OLYMPICS,WD,919,Qualification,FUJINUMA Ai (JPN) / KONISHI An (JPN),MOREL Silvia (CHI) / TEPES Sofija (CHI),KONISHI An (JPN),TEPES Sofija (CHI),2 - 1,17:21 21:14 21:19,FUJINUMA Ai,2000
Olympic Games Sydney 2000,2000-09-16,FUJINUMA Ai/KONISHI An,SONG Ah Sim/WONG Ching,JPN,HKG,2,1,"21,12,21|19,21,12",QR2,OLYMPICS,WD,919,Qualification,FUJINUMA Ai (JPN) / KONISHI An (JPN),SONG Ah Sim (HKG) / WONG Ching (HKG),KONISHI An (JPN),WONG Ching (HKG),2 - 1,21:19 12:21 21:12,FUJINUMA Ai,2000
Olympic Games Sydney 2000,2000-09-16,KIM Mookyo/RYU Jihae,FUJINUMA Ai/KONISHI An,KOR,JPN,3,0,"21,21,21|13,11,5",R16,OLYMPICS,WD,919,Main Draw,KIM Mookyo (KOR) / RYU Jihae (KOR),FUJINUMA Ai (JPN) / KONISHI An (JPN),RYU Jihae (KOR),KONISHI An (JPN),3 - 0,21:13 21:11 21:5,KIM Mookyo,2000
Olympic Games Sydney 2000,2000-09-16,LEE Eunsil/SUK Eunmi,KOSTROMINA Tatyana (1973)/PAVLOVICH Viktoria,KOR,BLR,3,0,"21,21,21|4,14,15",R16,OLYMPICS,WD,919,Main Draw,LEE Eunsil (KOR) / SUK Eunmi (KOR),KOSTROMINA Tatyana (1973) (BLR) / PAVLOVICH Viktoria (BLR),SUK Eunmi (KOR),PAVLOVICH Viktoria (BLR),3 - 0,21:4 21:14 21:15,LEE Eunsil,2000
Olympic Games Sydney 2000,2000-09-16,KIM Mookyo/RYU Jihae,BADESCU Otilia/STEFF Mihaela,KOR,ROU,3,2,"21,20,21,23,21|18,22,14,25,19",QuarterFinal,OLYMPICS,WD,919,Main Draw,KIM Mookyo (KOR) / RYU Jihae (KOR),BADESCU Otilia (ROU) / STEFF Mihaela (ROU),RYU Jihae (KOR),STEFF Mihaela (ROU),3 - 2,21:18 20:22 21:14 23:25 21:19,KIM Mookyo,2000
Olympic Games Sydney 2000,2000-09-16,KIM Mookyo/RYU Jihae,BATORFI Csilla/TOTH Krisztina,KOR,HUN,3,2,"21,21,22,19,21|18,19,24,21,19",2,OLYMPICS,WD,919,Position Draw,KIM Mookyo (KOR) / RYU Jihae (KOR),BATORFI Csilla (HUN) / TOTH Krisztina (HUN),RYU Jihae (KOR),TOTH Krisztina (HUN),3 - 2,21:18 21:19 22:24 19:21 21:19,KIM Mookyo,2000
Olympic Games Sydney 2000,2000-09-16,PASKAUSKIENE Ruta/PRUSIENE Jolanta,NAITO Kazuko/SAKATA Rinko,LTU,JPN,2,0,"21,21|18,14",QR2,OLYMPICS,WD,919,Qualification,PASKAUSKIENE Ruta (LTU) / PRUSIENE Jolanta (LTU),NAITO Kazuko (JPN) / SAKATA Rinko (JPN),PRUSIENE Jolanta (LTU),SAKATA Rinko (JPN),2 - 0,21:18 21:14,PASKAUSKIENE Ruta,2000
Olympic Games Sydney 2000,2000-09-16,PASKAUSKIENE Ruta/PRUSIENE Jolanta,LAY Jian Fang/ZHOU Stella,LTU,AUS,2,0,"23,21|21,14",3,OLYMPICS,WD,919,Qualification,PASKAUSKIENE Ruta (LTU) / PRUSIENE Jolanta (LTU),LAY Jian Fang (AUS) / ZHOU Stella (AUS),PRUSIENE Jolanta (LTU),ZHOU Stella (AUS),2 - 0,23:21 21:14,PASKAUSKIENE Ruta,2000
Olympic Games Sydney 2000,2000-09-16,OKENLA Kehinde/OWOH Atisi,PEREZ Luisana/RAMOS Fabiola,NGR,VEN,2,0,"21,21|14,14",,OLYMPICS,WD,919,Qualification,OKENLA Kehinde (NGR) / OWOH Atisi (NGR),PEREZ Luisana (VEN) / RAMOS Fabiola (VEN),OWOH Atisi (NGR),RAMOS Fabiola (VEN),2 - 0,21:14 21:14,OKENLA Kehinde,2000
Olympic Games Sydney 2000,2000-09-16,LI Chunli/LI Karen,BANH THUA Tawny/RATHER Jasna,NZL,USA,2,0,"21,21|16,8",,OLYMPICS,WD,919,Qualification,LI Chunli (NZL) / LI Karen (NZL),BANH THUA Tawny (USA) / RATHER Jasna (USA),LI Karen (NZL),RATHER Jasna (USA),2 - 0,21:16 21:8,LI Chunli,2000
Olympic Games Sydney 2000,2000-09-16,BADESCU Otilia/STEFF Mihaela,FADEEVA Oxana/MELNIK Galina,ROU,RUS,2,0,"21,22|10,20",,OLYMPICS,WD,919,Qualification,BADESCU Otilia (ROU) / STEFF Mihaela (ROU),FADEEVA Oxana (RUS) / MELNIK Galina (RUS),STEFF Mihaela (ROU),MELNIK Galina (RUS),2 - 0,21:10 22:20,BADESCU Otilia,2000
Olympic Games Sydney 2000,2000-09-16,BADESCU Otilia/STEFF Mihaela,OKENLA Kehinde/OWOH Atisi,ROU,NGR,2,0,"21,21|14,9",3,OLYMPICS,WD,919,Qualification,BADESCU Otilia (ROU) / STEFF Mihaela (ROU),OKENLA Kehinde (NGR) / OWOH Atisi (NGR),STEFF Mihaela (ROU),OWOH Atisi (NGR),2 - 0,21:14 21:9,BADESCU Otilia,2000
Olympic Games Sydney 2000,2000-09-16,BADESCU Otilia/STEFF Mihaela,CHEN Jing/XU Jing,ROU,TPE,3,0,"21,23,22|15,21,20",R16,OLYMPICS,WD,919,Main Draw,BADESCU Otilia (ROU) / STEFF Mihaela (ROU),CHEN Jing (TPE) / XU Jing (TPE),STEFF Mihaela (ROU),XU Jing (TPE),3 - 0,21:15 23:21 22:20,BADESCU Otilia,2000
Olympic Games Sydney 2000,2000-09-16,FADEEVA Oxana/MELNIK Galina,OKENLA Kehinde/OWOH Atisi,RUS,NGR,2,0,"21,21|16,13",QR2,OLYMPICS,WD,919,Qualification,FADEEVA Oxana (RUS) / MELNIK Galina (RUS),OKENLA Kehinde (NGR) / OWOH Atisi (NGR),MELNIK Galina (RUS),OWOH Atisi (NGR),2 - 0,21:16 21:13,FADEEVA Oxana,2000
Olympic Games Sydney 2000,2000-09-16,SVENSSON Asa/SVENSSON Marie,ABDELAZIZ Shimaa/OSMAN Bacent,SWE,EGY,2,0,"21,21|10,15",,OLYMPICS,WD,919,Qualification,SVENSSON Asa (SWE) / SVENSSON Marie (SWE),ABDELAZIZ Shimaa (EGY) / OSMAN Bacent (EGY),SVENSSON Marie (SWE),OSMAN Bacent (EGY),2 - 0,21:10 21:15,SVENSSON Asa,2000
Olympic Games Sydney 2000,2000-09-16,TSUI Hsiu-Li/YU Feng-Yin,KAFFO Bose/OSHONAIKE Olufunke,TPE,NGR,2,0,"21,21|13,19",QR2,OLYMPICS,WD,919,Qualification,TSUI Hsiu-Li (TPE) / YU Feng-Yin (TPE),KAFFO Bose (NGR) / OSHONAIKE Olufunke (NGR),YU Feng-Yin (TPE),OSHONAIKE Olufunke (NGR),2 - 0,21:13 21:19,TSUI Hsiu-Li,2000
Olympic Games Sydney 2000,2000-09-16,GAO Jun/DO Michelle,WANG Wenxiao/XU Chris,USA,CAN,2,1,"15,21,22|21,14,20",QR2,OLYMPICS,WD,919,Qualification,GAO Jun (USA) / DO Michelle (USA),WANG Wenxiao (CAN) / XU Chris (CAN),DO Michelle (USA),XU Chris (CAN),2 - 1,15:21 21:14 22:20,GAO Jun,2000
