tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
New Caledonia Open Noumea 2012,2012-07-14,TRUVAN Lou-Ann,GAULIER Eleonore,NCL,NCL,3,0,,,WTT_CONTENDER,JGS,582,Qualification,TRUVAN Lou-Ann (NCL),GAULIER Eleonore (NCL),,,3 - 0,,TRUVAN Lou-Ann,2012
New Caledonia Open Noumea 2012,2012-07-14,DANGER Solenn,TAVITA Taupea,NCL,PYF,3,0,,,WTT_CONTENDER,JGS,582,Qualification,DANGER Solenn (NCL),TAVITA Taupea (PYF),,,3 - 0,,DANGER Solenn,2012
New Caledonia Open Noumea 2012,2012-07-14,TAVITA Taupea,BOLTINOZ Anais,PYF,NCL,3,0,,,WTT_CONTENDER,JGS,582,Qualification,TAVITA Taupea (PYF),BOLTINOZ Anais (NCL),,,3 - 0,,TAVITA Taupea,2012
New Caledonia Open Noumea 2012,2012-07-14,BOLTINOZ Anais,DANGER Solenn,NCL,NCL,3,0,,,WTT_CONTENDER,JGS,582,Qualification,BOLTINOZ Anais (NCL),DANGER Solenn (NCL),,,3 - 0,,BOLTINOZ Anais,2012
New Caledonia Open Noumea 2012,2012-07-14,SANTINO Vanina,CHUNG Ylonda,NCL,PYF,3,0,,,WTT_CONTENDER,JGS,582,Qualification,SANTINO Vanina (NCL),CHUNG Ylonda (PYF),,,3 - 0,,SANTINO Vanina,2012
New Caledonia Open Noumea 2012,2012-07-14,HOVANNE Aurelie,CHUNG Ylonda,NCL,PYF,3,0,,,WTT_CONTENDER,JGS,582,Qualification,HOVANNE Aurelie (NCL),CHUNG Ylonda (PYF),,,3 - 0,,HOVANNE Aurelie,2012
New Caledonia Open Noumea 2012,2012-07-14,HOVANNE Aurelie,SANTINO Vanina,NCL,NCL,3,0,,,WTT_CONTENDER,JGS,582,Qualification,HOVANNE Aurelie (NCL),SANTINO Vanina (NCL),,,3 - 0,,HOVANNE Aurelie,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,LAI VAN Fabien,NCL,NCL,3,0,,Final,WTT_CONTENDER,JBS,582,Main Draw,ORTIS Charles (NCL),LAI VAN Fabien (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,LAI VAN Fabien,GUILLOT Lorenzo,NCL,NCL,3,0,,SemiFinal,WTT_CONTENDER,JBS,582,Main Draw,LAI VAN Fabien (NCL),GUILLOT Lorenzo (NCL),,,3 - 0,,LAI VAN Fabien,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,FRANCISCO Thomas,NCL,NCL,3,0,,SemiFinal,WTT_CONTENDER,JBS,582,Main Draw,ORTIS Charles (NCL),FRANCISCO Thomas (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,LAI VAN Fabien,COQUARD Charly,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,JBS,582,Main Draw,LAI VAN Fabien (NCL),COQUARD Charly (NCL),,,3 - 0,,LAI VAN Fabien,2012
New Caledonia Open Noumea 2012,2012-07-14,FRANCISCO Thomas,KAMBLOCK Mathieu,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,JBS,582,Main Draw,FRANCISCO Thomas (NCL),KAMBLOCK Mathieu (NCL),,,3 - 0,,FRANCISCO Thomas,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,BHATNAGAR Ayush,NCL,NZL,3,0,,QuarterFinal,WTT_CONTENDER,JBS,582,Main Draw,ORTIS Charles (NCL),BHATNAGAR Ayush (NZL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,COQUARD Charly,DE SAINT GILLES Guillaume,NCL,NCL,3,0,,R16,WTT_CONTENDER,JBS,582,Main Draw,COQUARD Charly (NCL),DE SAINT GILLES Guillaume (NCL),,,3 - 0,,COQUARD Charly,2012
New Caledonia Open Noumea 2012,2012-07-14,BHATNAGAR Ayush,BOLTINOZ Florian,NZL,NCL,3,0,,R16,WTT_CONTENDER,JBS,582,Main Draw,BHATNAGAR Ayush (NZL),BOLTINOZ Florian (NCL),,,3 - 0,,BHATNAGAR Ayush,2012
New Caledonia Open Noumea 2012,2012-07-14,LAI VAN Lea,HOVANNE Aurelie,NCL,NCL,3,0,,Final,WTT_CONTENDER,JGS,582,Main Draw,LAI VAN Lea (NCL),HOVANNE Aurelie (NCL),,,3 - 0,,LAI VAN Lea,2012
New Caledonia Open Noumea 2012,2012-07-14,LAI VAN Lea,DANGER Solenn,NCL,NCL,3,0,,SemiFinal,WTT_CONTENDER,JGS,582,Main Draw,LAI VAN Lea (NCL),DANGER Solenn (NCL),,,3 - 0,,LAI VAN Lea,2012
New Caledonia Open Noumea 2012,2012-07-14,HOVANNE Aurelie,TAVITA Taupea,NCL,PYF,3,0,,SemiFinal,WTT_CONTENDER,JGS,582,Main Draw,HOVANNE Aurelie (NCL),TAVITA Taupea (PYF),,,3 - 0,,HOVANNE Aurelie,2012
New Caledonia Open Noumea 2012,2012-07-14,DANGER Solenn,SANTINO Vanina,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,JGS,582,Main Draw,DANGER Solenn (NCL),SANTINO Vanina (NCL),,,3 - 0,,DANGER Solenn,2012
New Caledonia Open Noumea 2012,2012-07-14,HOVANNE Aurelie,TRUVAN Lou-Ann,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,JGS,582,Main Draw,HOVANNE Aurelie (NCL),TRUVAN Lou-Ann (NCL),,,3 - 0,,HOVANNE Aurelie,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,FERNANDEZ Gaetan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,ORTIS Charles (NCL),FERNANDEZ Gaetan (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,KAMBLOCK Mathieu,FRANCISCO Thomas,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,KAMBLOCK Mathieu (NCL),FRANCISCO Thomas (NCL),,,3 - 0,,KAMBLOCK Mathieu,2012
New Caledonia Open Noumea 2012,2012-07-14,KAMBLOCK Mathieu,FERNANDEZ Gaetan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,KAMBLOCK Mathieu (NCL),FERNANDEZ Gaetan (NCL),,,3 - 0,,KAMBLOCK Mathieu,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,KAMBLOCK Mathieu,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,ORTIS Charles (NCL),KAMBLOCK Mathieu (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,FRANCISCO Thomas,FERNANDEZ Gaetan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,FRANCISCO Thomas (NCL),FERNANDEZ Gaetan (NCL),,,3 - 0,,FRANCISCO Thomas,2012
New Caledonia Open Noumea 2012,2012-07-14,COQUARD Charly,FICHTER Killyan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,COQUARD Charly (NCL),FICHTER Killyan (NCL),,,3 - 0,,COQUARD Charly,2012
New Caledonia Open Noumea 2012,2012-07-14,KOMPF Ronan,QUACH D'ANGLEBERME William,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,KOMPF Ronan (NCL),QUACH D'ANGLEBERME William (NCL),,,3 - 0,,KOMPF Ronan,2012
New Caledonia Open Noumea 2012,2012-07-14,COQUARD Charly,KOMPF Ronan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,COQUARD Charly (NCL),KOMPF Ronan (NCL),,,3 - 0,,COQUARD Charly,2012
New Caledonia Open Noumea 2012,2012-07-14,FICHTER Killyan,QUACH D'ANGLEBERME William,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,FICHTER Killyan (NCL),QUACH D'ANGLEBERME William (NCL),,,3 - 0,,FICHTER Killyan,2012
New Caledonia Open Noumea 2012,2012-07-14,COQUARD Charly,QUACH D'ANGLEBERME William,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,COQUARD Charly (NCL),QUACH D'ANGLEBERME William (NCL),,,3 - 0,,COQUARD Charly,2012
New Caledonia Open Noumea 2012,2012-07-14,KOMPF Ronan,FICHTER Killyan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,KOMPF Ronan (NCL),FICHTER Killyan (NCL),,,3 - 0,,KOMPF Ronan,2012
New Caledonia Open Noumea 2012,2012-07-14,DUPONT Theo,LANGLAMET Elouan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DUPONT Theo (NCL),LANGLAMET Elouan (NCL),,,3 - 0,,DUPONT Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,MONTEIRO Diego,LA Remi,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,MONTEIRO Diego (NCL),LA Remi (NCL),,,3 - 0,,MONTEIRO Diego,2012
New Caledonia Open Noumea 2012,2012-07-14,DUPONT Theo,MONTEIRO Diego,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DUPONT Theo (NCL),MONTEIRO Diego (NCL),,,3 - 0,,DUPONT Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,LA Remi,LANGLAMET Elouan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,LA Remi (NCL),LANGLAMET Elouan (NCL),,,3 - 0,,LA Remi,2012
New Caledonia Open Noumea 2012,2012-07-14,DUPONT Theo,LA Remi,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DUPONT Theo (NCL),LA Remi (NCL),,,3 - 0,,DUPONT Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,MONTEIRO Diego,LANGLAMET Elouan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,MONTEIRO Diego (NCL),LANGLAMET Elouan (NCL),,,3 - 0,,MONTEIRO Diego,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Remi,DECHAVASSINE Gael,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Remi (NCL),DECHAVASSINE Gael (NCL),,,3 - 0,,PELEGRIN Remi,2012
New Caledonia Open Noumea 2012,2012-07-14,DAVIGNON Gregoire,VAN GENNEKEN Lenny,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DAVIGNON Gregoire (NCL),VAN GENNEKEN Lenny (NCL),,,3 - 0,,DAVIGNON Gregoire,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Remi,DAVIGNON Gregoire,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Remi (NCL),DAVIGNON Gregoire (NCL),,,3 - 0,,PELEGRIN Remi,2012
New Caledonia Open Noumea 2012,2012-07-14,DECHAVASSINE Gael,VAN GENNEKEN Lenny,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DECHAVASSINE Gael (NCL),VAN GENNEKEN Lenny (NCL),,,3 - 0,,DECHAVASSINE Gael,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Remi,VAN GENNEKEN Lenny,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Remi (NCL),VAN GENNEKEN Lenny (NCL),,,3 - 0,,PELEGRIN Remi,2012
New Caledonia Open Noumea 2012,2012-07-14,DAVIGNON Gregoire,DECHAVASSINE Gael,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,DAVIGNON Gregoire (NCL),DECHAVASSINE Gael (NCL),,,3 - 0,,DAVIGNON Gregoire,2012
New Caledonia Open Noumea 2012,2012-07-14,BOLTINOZ Florian,MAS Arthur,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,BOLTINOZ Florian (NCL),MAS Arthur (NCL),,,3 - 0,,BOLTINOZ Florian,2012
New Caledonia Open Noumea 2012,2012-07-14,TRUVAN Tristan,ARMAND Jean Louis,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,TRUVAN Tristan (NCL),ARMAND Jean Louis (NCL),,,3 - 0,,TRUVAN Tristan,2012
New Caledonia Open Noumea 2012,2012-07-14,BOLTINOZ Florian,TRUVAN Tristan,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,BOLTINOZ Florian (NCL),TRUVAN Tristan (NCL),,,3 - 0,,BOLTINOZ Florian,2012
New Caledonia Open Noumea 2012,2012-07-14,ARMAND Jean Louis,MAS Arthur,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,ARMAND Jean Louis (NCL),MAS Arthur (NCL),,,3 - 0,,ARMAND Jean Louis,2012
New Caledonia Open Noumea 2012,2012-07-14,ARMAND Jean Louis,BOLTINOZ Florian,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,ARMAND Jean Louis (NCL),BOLTINOZ Florian (NCL),,,3 - 0,,ARMAND Jean Louis,2012
New Caledonia Open Noumea 2012,2012-07-14,TRUVAN Tristan,MAS Arthur,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,TRUVAN Tristan (NCL),MAS Arthur (NCL),,,3 - 0,,TRUVAN Tristan,2012
New Caledonia Open Noumea 2012,2012-07-14,VIGNET Thomas,ROUSTAIN Thibault,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,VIGNET Thomas (NCL),ROUSTAIN Thibault (NCL),,,3 - 0,,VIGNET Thomas,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Theo,FUDA Hugo,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Theo (NCL),FUDA Hugo (NCL),,,3 - 0,,PELEGRIN Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Theo,ROUSTAIN Thibault,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Theo (NCL),ROUSTAIN Thibault (NCL),,,3 - 0,,PELEGRIN Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,FUDA Hugo,VIGNET Thomas,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,FUDA Hugo (NCL),VIGNET Thomas (NCL),,,3 - 0,,FUDA Hugo,2012
New Caledonia Open Noumea 2012,2012-07-14,FUDA Hugo,ROUSTAIN Thibault,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,FUDA Hugo (NCL),ROUSTAIN Thibault (NCL),,,3 - 0,,FUDA Hugo,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Theo,VIGNET Thomas,NCL,NCL,3,0,,,WTT_CONTENDER,CBS,582,Qualification,PELEGRIN Theo (NCL),VIGNET Thomas (NCL),,,3 - 0,,PELEGRIN Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,LAI VAN Lea,TAVITA Taupea,NCL,PYF,3,0,,,WTT_CONTENDER,CGS,582,Qualification,LAI VAN Lea (NCL),TAVITA Taupea (PYF),,,3 - 0,,LAI VAN Lea,2012
New Caledonia Open Noumea 2012,2012-07-14,TAVITA Taupea,TRUVAN Lou-Ann,PYF,NCL,3,0,,,WTT_CONTENDER,CGS,582,Qualification,TAVITA Taupea (PYF),TRUVAN Lou-Ann (NCL),,,3 - 0,,TAVITA Taupea,2012
New Caledonia Open Noumea 2012,2012-07-14,DANGER Solenn,GAULIER Eleonore,NCL,NCL,3,0,,,WTT_CONTENDER,CGS,582,Qualification,DANGER Solenn (NCL),GAULIER Eleonore (NCL),,,3 - 0,,DANGER Solenn,2012
New Caledonia Open Noumea 2012,2012-07-14,DANGER Solenn,CHUNG Ylonda,NCL,PYF,3,0,,,WTT_CONTENDER,CGS,582,Qualification,DANGER Solenn (NCL),CHUNG Ylonda (PYF),,,3 - 0,,DANGER Solenn,2012
New Caledonia Open Noumea 2012,2012-07-14,SANTINO Vanina,GAULIER Eleonore,NCL,NCL,3,0,,,WTT_CONTENDER,CGS,582,Qualification,SANTINO Vanina (NCL),GAULIER Eleonore (NCL),,,3 - 0,,SANTINO Vanina,2012
New Caledonia Open Noumea 2012,2012-07-14,CHUNG Ylonda,GAULIER Eleonore,PYF,NCL,3,0,,,WTT_CONTENDER,CGS,582,Qualification,CHUNG Ylonda (PYF),GAULIER Eleonore (NCL),,,3 - 0,,CHUNG Ylonda,2012
New Caledonia Open Noumea 2012,2012-07-14,SANTINO Vanina,DANGER Solenn,NCL,NCL,3,0,,,WTT_CONTENDER,CGS,582,Qualification,SANTINO Vanina (NCL),DANGER Solenn (NCL),,,3 - 0,,SANTINO Vanina,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,DUPONT Theo,NCL,NCL,3,0,,Final,WTT_CONTENDER,CBS,582,Main Draw,ORTIS Charles (NCL),DUPONT Theo (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,PELEGRIN Remi,NCL,NCL,3,0,,SemiFinal,WTT_CONTENDER,CBS,582,Main Draw,ORTIS Charles (NCL),PELEGRIN Remi (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,DUPONT Theo,COQUARD Charly,NCL,NCL,3,0,,SemiFinal,WTT_CONTENDER,CBS,582,Main Draw,DUPONT Theo (NCL),COQUARD Charly (NCL),,,3 - 0,,DUPONT Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,ORTIS Charles,KOMPF Ronan,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,CBS,582,Main Draw,ORTIS Charles (NCL),KOMPF Ronan (NCL),,,3 - 0,,ORTIS Charles,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Remi,MONTEIRO Diego,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,CBS,582,Main Draw,PELEGRIN Remi (NCL),MONTEIRO Diego (NCL),,,3 - 0,,PELEGRIN Remi,2012
New Caledonia Open Noumea 2012,2012-07-14,DUPONT Theo,PELEGRIN Theo,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,CBS,582,Main Draw,DUPONT Theo (NCL),PELEGRIN Theo (NCL),,,3 - 0,,DUPONT Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,COQUARD Charly,DAVIGNON Gregoire,NCL,NCL,3,0,,QuarterFinal,WTT_CONTENDER,CBS,582,Main Draw,COQUARD Charly (NCL),DAVIGNON Gregoire (NCL),,,3 - 0,,COQUARD Charly,2012
New Caledonia Open Noumea 2012,2012-07-14,KOMPF Ronan,FUDA Hugo,NCL,NCL,3,0,,R16,WTT_CONTENDER,CBS,582,Main Draw,KOMPF Ronan (NCL),FUDA Hugo (NCL),,,3 - 0,,KOMPF Ronan,2012
New Caledonia Open Noumea 2012,2012-07-14,MONTEIRO Diego,BOLTINOZ Florian,NCL,NCL,3,0,,R16,WTT_CONTENDER,CBS,582,Main Draw,MONTEIRO Diego (NCL),BOLTINOZ Florian (NCL),,,3 - 0,,MONTEIRO Diego,2012
New Caledonia Open Noumea 2012,2012-07-14,PELEGRIN Theo,KAMBLOCK Mathieu,NCL,NCL,3,0,,R16,WTT_CONTENDER,CBS,582,Main Draw,PELEGRIN Theo (NCL),KAMBLOCK Mathieu (NCL),,,3 - 0,,PELEGRIN Theo,2012
New Caledonia Open Noumea 2012,2012-07-14,DAVIGNON Gregoire,TRUVAN Tristan,NCL,NCL,3,0,,R16,WTT_CONTENDER,CBS,582,Main Draw,DAVIGNON Gregoire (NCL),TRUVAN Tristan (NCL),,,3 - 0,,DAVIGNON Gregoire,2012
New Caledonia Open Noumea 2012,2012-07-14,TAVITA Taupea,SANTINO Vanina,PYF,NCL,3,0,,SemiFinal,WTT_CONTENDER,CGS,582,Main Draw,TAVITA Taupea (PYF),SANTINO Vanina (NCL),,,3 - 0,,TAVITA Taupea,2012
Australian Open Brisbane 2012,2012-07-01,LEE Jinkwon,ZHAO Anthony,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,LEE Jinkwon (KOR),ZHAO Anthony (AUS),,,3 - 0,,LEE Jinkwon,2012
Australian Open Brisbane 2012,2012-07-01,LEE Jinkwon,CHAN Stanley,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,LEE Jinkwon (KOR),CHAN Stanley (AUS),,,3 - 0,,LEE Jinkwon,2012
Australian Open Brisbane 2012,2012-07-01,LEE Jinkwon,WONG Jason,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,LEE Jinkwon (KOR),WONG Jason (AUS),,,3 - 0,,LEE Jinkwon,2012
Australian Open Brisbane 2012,2012-07-01,HENZELL William,FIELD Justin,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HENZELL William (AUS),FIELD Justin (AUS),,,3 - 0,,HENZELL William,2012
Australian Open Brisbane 2012,2012-07-01,HENZELL William,TRAN Xuyen,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HENZELL William (AUS),TRAN Xuyen (AUS),,,3 - 0,,HENZELL William,2012
Australian Open Brisbane 2012,2012-07-01,HENZELL William,LI Xiaoyi,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HENZELL William (AUS),LI Xiaoyi (AUS),,,3 - 0,,HENZELL William,2012
Australian Open Brisbane 2012,2012-07-01,KANG Donghoon,TRAN Janson,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,KANG Donghoon (KOR),TRAN Janson (AUS),,,3 - 0,,KANG Donghoon,2012
Australian Open Brisbane 2012,2012-07-01,KANG Donghoon,TUN Derek,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,KANG Donghoon (KOR),TUN Derek (AUS),,,3 - 0,,KANG Donghoon,2012
Australian Open Brisbane 2012,2012-07-01,KANG Donghoon,VON EINEM Samuel,KOR,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,KANG Donghoon (KOR),VON EINEM Samuel (AUS),,,3 - 0,,KANG Donghoon,2012
Australian Open Brisbane 2012,2012-07-01,HAN Justin,PANDIT Sharad,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HAN Justin (AUS),PANDIT Sharad (AUS),,,3 - 0,,HAN Justin,2012
Australian Open Brisbane 2012,2012-07-01,HAN Justin,LE Thahn Duy,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HAN Justin (AUS),LE Thahn Duy (AUS),,,3 - 0,,HAN Justin,2012
Australian Open Brisbane 2012,2012-07-01,HAN Justin,MEYN Jackson,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HAN Justin (AUS),MEYN Jackson (AUS),,,3 - 0,,HAN Justin,2012
Australian Open Brisbane 2012,2012-07-01,ZHAO Anthony,CHAN Stanley,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,ZHAO Anthony (AUS),CHAN Stanley (AUS),,,3 - 0,,ZHAO Anthony,2012
Australian Open Brisbane 2012,2012-07-01,WONG Jason,ZHAO Anthony,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,WONG Jason (AUS),ZHAO Anthony (AUS),,,3 - 0,,WONG Jason,2012
Australian Open Brisbane 2012,2012-07-01,WONG Jason,CHAN Stanley,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,WONG Jason (AUS),CHAN Stanley (AUS),,,3 - 0,,WONG Jason,2012
Australian Open Brisbane 2012,2012-07-01,TRAN Xuyen,LI Xiaoyi,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,TRAN Xuyen (AUS),LI Xiaoyi (AUS),,,3 - 0,,TRAN Xuyen,2012
Australian Open Brisbane 2012,2012-07-01,LI Xiaoyi,FIELD Justin,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,LI Xiaoyi (AUS),FIELD Justin (AUS),,,3 - 0,,LI Xiaoyi,2012
Australian Open Brisbane 2012,2012-07-01,TRAN Xuyen,FIELD Justin,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,TRAN Xuyen (AUS),FIELD Justin (AUS),,,3 - 0,,TRAN Xuyen,2012
Australian Open Brisbane 2012,2012-07-01,VON EINEM Samuel,TUN Derek,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,VON EINEM Samuel (AUS),TUN Derek (AUS),,,3 - 0,,VON EINEM Samuel,2012
Australian Open Brisbane 2012,2012-07-01,VON EINEM Samuel,TRAN Janson,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,VON EINEM Samuel (AUS),TRAN Janson (AUS),,,3 - 0,,VON EINEM Samuel,2012
Australian Open Brisbane 2012,2012-07-01,TRAN Janson,TUN Derek,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,TRAN Janson (AUS),TUN Derek (AUS),,,3 - 0,,TRAN Janson,2012
Australian Open Brisbane 2012,2012-07-01,LE Thahn Duy,MEYN Jackson,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,LE Thahn Duy (AUS),MEYN Jackson (AUS),,,3 - 0,,LE Thahn Duy,2012
Australian Open Brisbane 2012,2012-07-01,PANDIT Sharad,MEYN Jackson,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,PANDIT Sharad (AUS),MEYN Jackson (AUS),,,3 - 0,,PANDIT Sharad,2012
Australian Open Brisbane 2012,2012-07-01,PANDIT Sharad,LE Thahn Duy,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,PANDIT Sharad (AUS),LE Thahn Duy (AUS),,,3 - 0,,PANDIT Sharad,2012
Australian Open Brisbane 2012,2012-07-01,NG Abraham,DEQUINA Jordan,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,NG Abraham (AUS),DEQUINA Jordan (AUS),,,3 - 0,,NG Abraham,2012
Australian Open Brisbane 2012,2012-07-01,NG Abraham,HOANG Lam,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,NG Abraham (AUS),HOANG Lam (AUS),,,3 - 0,,NG Abraham,2012
Australian Open Brisbane 2012,2012-07-01,HOANG Lam,DEQUINA Jordan,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,HOANG Lam (AUS),DEQUINA Jordan (AUS),,,3 - 0,,HOANG Lam,2012
Australian Open Brisbane 2012,2012-07-01,VONG Alexandre,PETTETT Matthew,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,VONG Alexandre (AUS),PETTETT Matthew (AUS),,,3 - 0,,VONG Alexandre,2012
Australian Open Brisbane 2012,2012-07-01,VONG Alexandre,COAD Trent,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,VONG Alexandre (AUS),COAD Trent (AUS),,,3 - 0,,VONG Alexandre,2012
Australian Open Brisbane 2012,2012-07-01,COAD Trent,PETTETT Matthew,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,COAD Trent (AUS),PETTETT Matthew (AUS),,,3 - 0,,COAD Trent,2012
Australian Open Brisbane 2012,2012-07-01,FRANK Robert,CHALMERS Ryan,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,FRANK Robert (AUS),CHALMERS Ryan (AUS),,,3 - 0,,FRANK Robert,2012
Australian Open Brisbane 2012,2012-07-01,STRETTON Dean,TSCHIRPIG Corey,AUS,AUS,3,0,,,WTT_CONTENDER,MS,535,Qualification,STRETTON Dean (AUS),TSCHIRPIG Corey (AUS),,,3 - 0,,STRETTON Dean,2012
