tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARLSSON Kristian/KARLSSON Mattias,JEVTOVIC Marko/PETO Zsolt,SWE,SRB,4,1,"11,11,8,11,11|5,9,11,9,9",QuarterFinal,OTHER,MD,255,Main Draw,KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),JEVTOVIC Marko (SRB) / PETO Zsolt (SRB),KARLSSON Mattias (SWE),PETO Zsolt (SRB),1 - 4,5:11 9:11 11:8 9:11 9:11,KARLSSON Kristian,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,LI Jie/LI Qian,ERDELJI Anamaria/FEHER Gabriela,NED,SRB,3,2,"6,11,7,11,11|11,8,11,2,2",R16,OTHER,WD,255,Main Draw,LI Jie (NED) / LI Qian (POL),ERDELJI Anamaria (SRB) / FEHER Gabriela (SRB),LI Qian (POL),FEHER Gabriela (SRB),2 - 3,11:6 8:11 11:7 2:11 2:11,LI Jie,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,FEGERL Stefan/MONTEIRO Joao,KARLSSON Kristian/KARLSSON Mattias,AUT,SWE,4,1,"6,11,11,11,11|11,8,8,6,9",SemiFinal,OTHER,MD,255,Main Draw,FEGERL Stefan (AUT) / MONTEIRO Joao (POR),KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),MONTEIRO Joao (POR),KARLSSON Mattias (SWE),1 - 4,11:6 8:11 8:11 6:11 9:11,FEGERL Stefan,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,FREITAS Marcos,FEGERL Stefan,POR,AUT,3,1,"11,11,7,12|9,6,11,10",,OTHER,MT,255,Main Draw,FREITAS Marcos (POR),FEGERL Stefan (AUT),,,3 - 1,11:9 11:6 7:11 12:10,FREITAS Marcos,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GARDOS Robert,APOLONIA Tiago,AUT,POR,3,1,"11,11,9,13|9,7,11,11",,OTHER,MT,255,Main Draw,APOLONIA Tiago (POR),GARDOS Robert (AUT),,,1 - 3,9:11 7:11 11:9 11:13,GARDOS Robert,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,MONTEIRO Joao,HABESOHN Daniel,POR,AUT,3,1,"11,9,12,11|9,11,10,9",,OTHER,MT,255,Main Draw,MONTEIRO Joao (POR),HABESOHN Daniel (AUT),,,3 - 1,11:9 9:11 12:10 11:9,MONTEIRO Joao,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GARDOS Robert,FREITAS Marcos,AUT,POR,3,1,"6,11,11,11|11,8,8,8",,OTHER,MT,255,Main Draw,FREITAS Marcos (POR),GARDOS Robert (AUT),,,1 - 3,11:6 8:11 8:11 8:11,GARDOS Robert,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,FEGERL Stefan,APOLONIA Tiago,AUT,POR,3,2,"11,8,7,11,11|9,11,11,4,8",,OTHER,MT,255,Main Draw,APOLONIA Tiago (POR),FEGERL Stefan (AUT),,,2 - 3,9:11 11:8 11:7 4:11 8:11,FEGERL Stefan,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SAMSONOV Vladimir,DYJAS Jakub,BLR,POL,3,1,"14,11,9,11|12,7,11,8",,OTHER,MT,255,Main Draw,SAMSONOV Vladimir (BLR),DYJAS Jakub (POL),,,3 - 1,14:12 11:7 9:11 11:8,SAMSONOV Vladimir,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GORAK Daniel,CHTCHETININE Evgueni,POL,BLR,3,1,"11,1,11,11|9,11,6,7",,OTHER,MT,255,Main Draw,CHTCHETININE Evgueni (BLR),GORAK Daniel (POL),,,1 - 3,9:11 11:1 6:11 7:11,GORAK Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,WANG Zengyi,PLATONOV Pavel,POL,BLR,3,1,"11,11,8,11|9,9,11,6",,OTHER,MT,255,Main Draw,PLATONOV Pavel (BLR),WANG Zengyi (POL),,,1 - 3,9:11 9:11 11:8 6:11,WANG Zengyi,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SAMSONOV Vladimir,GORAK Daniel,BLR,POL,3,2,"9,8,11,11,11|11,11,3,4,7",,OTHER,MT,255,Main Draw,SAMSONOV Vladimir (BLR),GORAK Daniel (POL),,,3 - 2,9:11 8:11 11:3 11:4 11:7,SAMSONOV Vladimir,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,CHTCHETININE Evgueni,DYJAS Jakub,BLR,POL,3,1,"13,3,11,11|11,11,8,7",,OTHER,MT,255,Main Draw,CHTCHETININE Evgueni (BLR),DYJAS Jakub (POL),,,3 - 1,13:11 3:11 11:8 11:7,CHTCHETININE Evgueni,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GAUZY Simon,GERELL Par,FRA,SWE,3,1,"9,11,11,11|11,8,7,7",,OTHER,MT,255,Main Draw,GAUZY Simon (FRA),GERELL Par (SWE),,,3 - 1,9:11 11:8 11:7 11:7,GAUZY Simon,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,LEBESSON Emmanuel,KARLSSON Kristian,FRA,SWE,3,0,"12,11,20|10,4,18",,OTHER,MT,255,Main Draw,LEBESSON Emmanuel (FRA),KARLSSON Kristian (SWE),,,3 - 0,12:10 11:4 20:18,LEBESSON Emmanuel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KALLBERG Anton,OUAICHE Stephane,SWE,ALG,3,1,"11,11,11,11|6,13,6,7",,OTHER,MT,255,Main Draw,OUAICHE Stephane (ALG),KALLBERG Anton (SWE),,,1 - 3,6:11 13:11 6:11 7:11,KALLBERG Anton,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GAUZY Simon,KARLSSON Kristian,FRA,SWE,3,0,"11,15,11|5,13,5",,OTHER,MT,255,Main Draw,GAUZY Simon (FRA),KARLSSON Kristian (SWE),,,3 - 0,11:5 15:13 11:5,GAUZY Simon,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,FRANZISKA Patrick,KREANGA Kalinikos,GER,GRE,3,0,"11,11,11|9,6,3",,OTHER,MT,255,Main Draw,FRANZISKA Patrick (GER),KREANGA Kalinikos (GRE),,,3 - 0,11:9 11:6 11:3,FRANZISKA Patrick,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,BAUM Patrick,PAPAGEORGIOU Konstantinos,GER,GRE,3,0,"11,11,11|9,6,5",,OTHER,MT,255,Main Draw,BAUM Patrick (GER),PAPAGEORGIOU Konstantinos (GRE),,,3 - 0,11:9 11:6 11:5,BAUM Patrick,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GARDOS Robert,SHAMRUK Gleb,AUT,BLR,3,0,"12,11,11|10,1,3",,OTHER,MT,255,Main Draw,GARDOS Robert (AUT),SHAMRUK Gleb (BLR),,,3 - 0,12:10 11:1 11:3,GARDOS Robert,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,FEGERL Stefan,PLATONOV Pavel,AUT,BLR,3,1,"11,11,8,14|6,6,11,12",,OTHER,MT,255,Main Draw,FEGERL Stefan (AUT),PLATONOV Pavel (BLR),,,3 - 1,11:6 11:6 8:11 14:12,FEGERL Stefan,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KHANIN Aleksandr,HABESOHN Daniel,BLR,AUT,3,1,"11,7,13,11|8,11,11,7",,OTHER,MT,255,Main Draw,HABESOHN Daniel (AUT),KHANIN Aleksandr (BLR),,,1 - 3,8:11 11:7 11:13 7:11,KHANIN Aleksandr,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GARDOS Robert,PLATONOV Pavel,AUT,BLR,3,0,"11,11,11|7,9,9",,OTHER,MT,255,Main Draw,GARDOS Robert (AUT),PLATONOV Pavel (BLR),,,3 - 0,11:7 11:9 11:9,GARDOS Robert,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,OVTCHAROV Dimitrij,LEBESSON Emmanuel,GER,FRA,3,0,"11,11,12|3,8,10",,OTHER,MT,255,Main Draw,OVTCHAROV Dimitrij (GER),LEBESSON Emmanuel (FRA),,,3 - 0,11:3 11:8 12:10,OVTCHAROV Dimitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GAUZY Simon,FILUS Ruwen,FRA,GER,3,2,"9,11,12,9,11|11,4,10,11,7",,OTHER,MT,255,Main Draw,FILUS Ruwen (GER),GAUZY Simon (FRA),,,2 - 3,11:9 4:11 10:12 11:9 7:11,GAUZY Simon,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,BAUM Patrick,OUAICHE Stephane,GER,ALG,3,1,"19,11,5,11|17,9,11,4",,OTHER,MT,255,Main Draw,BAUM Patrick (GER),OUAICHE Stephane (ALG),,,3 - 1,19:17 11:9 5:11 11:4,BAUM Patrick,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,OVTCHAROV Dimitrij,GAUZY Simon,GER,FRA,3,0,"11,11,12|5,6,10",,OTHER,MT,255,Main Draw,OVTCHAROV Dimitrij (GER),GAUZY Simon (FRA),,,3 - 0,11:5 11:6 12:10,OVTCHAROV Dimitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GARDOS Robert,BAUM Patrick,AUT,GER,3,2,"7,8,11,11,13|11,11,8,7,11",,OTHER,MT,255,Main Draw,GARDOS Robert (AUT),BAUM Patrick (GER),,,3 - 2,7:11 8:11 11:8 11:7 13:11,GARDOS Robert,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,OVTCHAROV Dimitrij,FEGERL Stefan,GER,AUT,3,2,"10,19,11,12,12|12,17,7,14,10",,OTHER,MT,255,Main Draw,FEGERL Stefan (AUT),OVTCHAROV Dimitrij (GER),,,2 - 3,12:10 17:19 7:11 14:12 10:12,OVTCHAROV Dimitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,HABESOHN Daniel,FRANZISKA Patrick,AUT,GER,3,2,"11,11,10,10,11|9,7,12,12,5",,OTHER,MT,255,Main Draw,HABESOHN Daniel (AUT),FRANZISKA Patrick (GER),,,3 - 2,11:9 11:7 10:12 10:12 11:5,HABESOHN Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,OVTCHAROV Dimitrij,GARDOS Robert,GER,AUT,3,1,"8,11,11,11|11,8,8,5",,OTHER,MT,255,Main Draw,GARDOS Robert (AUT),OVTCHAROV Dimitrij (GER),,,1 - 3,11:8 8:11 8:11 5:11,OVTCHAROV Dimitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GERALDO Joao,KULPA Konrad,POR,POL,3,0,"11,11,11|9,2,5",,OTHER,MT,255,Main Draw,GERALDO Joao (POR),KULPA Konrad (POL),,,3 - 0,11:9 11:2 11:5,GERALDO Joao,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,ZATOWKA Patryk,CHEN Diogo,POL,POR,3,2,"7,10,11,12,11|11,12,9,10,8",,OTHER,MT,255,Main Draw,CHEN Diogo (POR),ZATOWKA Patryk (POL),,,2 - 3,11:7 12:10 9:11 10:12 8:11,ZATOWKA Patryk,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,MONTEIRO Joao,DYJAS Jakub,POR,POL,3,2,"8,11,16,8,12|11,4,14,11,10",,OTHER,MT,255,Main Draw,MONTEIRO Joao (POR),DYJAS Jakub (POL),,,3 - 2,8:11 11:4 16:14 8:11 12:10,MONTEIRO Joao,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GERALDO Joao,ZATOWKA Patryk,POR,POL,3,0,"11,14,11|9,12,5",,OTHER,MT,255,Main Draw,GERALDO Joao (POR),ZATOWKA Patryk (POL),,,3 - 0,11:9 14:12 11:5,GERALDO Joao,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KALLBERG Anton,PAPAGEORGIOU Konstantinos,SWE,GRE,3,1,"3,11,11,11|11,8,4,9",,OTHER,MT,255,Main Draw,PAPAGEORGIOU Konstantinos (GRE),KALLBERG Anton (SWE),,,1 - 3,11:3 8:11 4:11 9:11,KALLBERG Anton,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GIONIS Panagiotis,KARLSSON Mattias,GRE,SWE,3,1,"11,5,11,11|9,11,9,3",,OTHER,MT,255,Main Draw,GIONIS Panagiotis (GRE),KARLSSON Mattias (SWE),,,3 - 1,11:9 5:11 11:9 11:3,GIONIS Panagiotis,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PERSSON Jon,KONSTANTINOPOULOS Konstantinos,SWE,GRE,3,0,"11,11,11|7,4,8",,OTHER,MT,255,Main Draw,KONSTANTINOPOULOS Konstantinos (GRE),PERSSON Jon (SWE),,,0 - 3,7:11 4:11 8:11,PERSSON Jon,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARLSSON Mattias,PAPAGEORGIOU Konstantinos,SWE,GRE,3,1,"9,11,11,11|11,8,2,7",,OTHER,MT,255,Main Draw,PAPAGEORGIOU Konstantinos (GRE),KARLSSON Mattias (SWE),,,1 - 3,11:9 8:11 2:11 7:11,KARLSSON Mattias,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARLSSON Kristian,GERALDO Joao,SWE,POR,3,0,"11,11,11|6,9,6",,OTHER,MT,255,Main Draw,GERALDO Joao (POR),KARLSSON Kristian (SWE),,,0 - 3,6:11 9:11 6:11,KARLSSON Kristian,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARLSSON Mattias,CHEN Diogo,SWE,POR,3,0,"11,11,11|5,6,7",,OTHER,MT,255,Main Draw,CHEN Diogo (POR),KARLSSON Mattias (SWE),,,0 - 3,5:11 6:11 7:11,KARLSSON Mattias,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,APOLONIA Tiago,KALLBERG Anton,POR,SWE,3,2,"11,5,7,11,11|9,11,11,5,5",,OTHER,MT,255,Main Draw,APOLONIA Tiago (POR),KALLBERG Anton (SWE),,,3 - 2,11:9 5:11 7:11 11:5 11:5,APOLONIA Tiago,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARLSSON Mattias,GERALDO Joao,SWE,POR,3,2,"15,4,10,11,11|13,11,12,7,9",,OTHER,MT,255,Main Draw,GERALDO Joao (POR),KARLSSON Mattias (SWE),,,2 - 3,13:15 11:4 12:10 7:11 9:11,KARLSSON Mattias,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,GIONIS Panagiotis,ZATOWKA Patryk,GRE,POL,3,2,"11,7,12,11,11|7,11,14,9,3",,OTHER,MT,255,Main Draw,ZATOWKA Patryk (POL),GIONIS Panagiotis (GRE),,,2 - 3,7:11 11:7 14:12 9:11 3:11,GIONIS Panagiotis,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PAPAGEORGIOU Konstantinos,KULPA Konrad,GRE,POL,3,1,"12,11,9,11|10,6,11,9",,OTHER,MT,255,Main Draw,KULPA Konrad (POL),PAPAGEORGIOU Konstantinos (GRE),,,1 - 3,10:12 6:11 11:9 9:11,PAPAGEORGIOU Konstantinos,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,DYJAS Jakub,KONSTANTINOPOULOS Konstantinos,POL,GRE,3,0,"11,11,11|5,5,2",,OTHER,MT,255,Main Draw,DYJAS Jakub (POL),KONSTANTINOPOULOS Konstantinos (GRE),,,3 - 0,11:5 11:5 11:2,DYJAS Jakub,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PAPAGEORGIOU Konstantinos,ZATOWKA Patryk,GRE,POL,3,0,"11,11,11|1,9,9",,OTHER,MT,255,Main Draw,ZATOWKA Patryk (POL),PAPAGEORGIOU Konstantinos (GRE),,,0 - 3,1:11 9:11 9:11,PAPAGEORGIOU Konstantinos,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KOSIBA Daniel,ROBLES Alvaro,HUN,ESP,3,1,"8,12,14,11|11,10,12,4",,OTHER,MT,255,Main Draw,KOSIBA Daniel (HUN),ROBLES Alvaro (ESP),,,3 - 1,8:11 12:10 14:12 11:4,KOSIBA Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,LAKATOS Tamas,DURAN Marc,HUN,ESP,3,1,"9,11,11,11|11,3,2,8",,OTHER,MT,255,Main Draw,LAKATOS Tamas (HUN),DURAN Marc (ESP),,,3 - 1,9:11 11:3 11:2 11:8,LAKATOS Tamas,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,CANTERO Jesus,PATTANTYUS Adam,ESP,HUN,3,2,"11,11,11,4,11|9,13,6,11,5",,OTHER,MT,255,Main Draw,PATTANTYUS Adam (HUN),CANTERO Jesus (ESP),,,2 - 3,9:11 13:11 6:11 11:4 5:11,CANTERO Jesus,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KOSIBA Daniel,DURAN Marc,HUN,ESP,3,1,"11,10,11,11|5,12,6,9",,OTHER,MT,255,Main Draw,KOSIBA Daniel (HUN),DURAN Marc (ESP),,,3 - 1,11:5 10:12 11:6 11:9,KOSIBA Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,JANCARIK Lubomir,IONESCU Ovidiu,CZE,ROU,3,0,"11,11,11|5,8,5",,OTHER,MT,255,Main Draw,IONESCU Ovidiu (ROU),JANCARIK Lubomir (CZE),,,0 - 3,5:11 8:11 5:11,JANCARIK Lubomir,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PROKOPCOV Dmitrij,SZOCS Hunor,CZE,ROU,3,0,"11,11,11|9,9,8",,OTHER,MT,255,Main Draw,SZOCS Hunor (ROU),PROKOPCOV Dmitrij (CZE),,,0 - 3,9:11 9:11 8:11,PROKOPCOV Dmitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KONECNY Tomas,CRISAN Adrian,CZE,ROU,3,1,"10,11,11,11|12,8,7,7",,OTHER,MT,255,Main Draw,CRISAN Adrian (ROU),KONECNY Tomas (CZE),,,1 - 3,12:10 8:11 7:11 7:11,KONECNY Tomas,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARAKASEVIC Aleksandar,DIDUKH Oleksandr,SRB,UKR,3,0,"11,12,13|5,10,11",,OTHER,MT,255,Main Draw,KARAKASEVIC Aleksandar (SRB),DIDUKH Oleksandr (UKR),,,3 - 0,11:5 12:10 13:11,KARAKASEVIC Aleksandar,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KOU Lei,JEVTOVIC Marko,UKR,SRB,3,1,"11,11,13,11|7,6,15,8",,OTHER,MT,255,Main Draw,JEVTOVIC Marko (SRB),KOU Lei (UKR),,,1 - 3,7:11 6:11 15:13 8:11,KOU Lei,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,ZHMUDENKO Yaroslav,PETO Zsolt,UKR,SRB,3,0,"11,11,11|5,9,8",,OTHER,MT,255,Main Draw,PETO Zsolt (SRB),ZHMUDENKO Yaroslav (UKR),,,0 - 3,5:11 9:11 8:11,ZHMUDENKO Yaroslav,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARAKASEVIC Aleksandar,KOU Lei,SRB,UKR,3,1,"11,11,6,11|9,8,11,7",,OTHER,MT,255,Main Draw,KARAKASEVIC Aleksandar (SRB),KOU Lei (UKR),,,3 - 1,11:9 11:8 6:11 11:7,KARAKASEVIC Aleksandar,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,JEVTOVIC Marko,DIDUKH Oleksandr,SRB,UKR,3,1,"11,9,11,11|3,11,5,5",,OTHER,MT,255,Main Draw,JEVTOVIC Marko (SRB),DIDUKH Oleksandr (UKR),,,3 - 1,11:3 9:11 11:5 11:5,JEVTOVIC Marko,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PUCAR Tomislav,VLASOV Grigory,CRO,RUS,3,2,"11,8,11,3,18|8,11,8,11,16",,OTHER,MT,255,Main Draw,PUCAR Tomislav (CRO),VLASOV Grigory (RUS),,,3 - 2,11:8 8:11 11:8 3:11 18:16,PUCAR Tomislav,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SHIBAEV Alexander,KOLAREK Tomislav,RUS,CRO,3,0,"11,11,11|7,5,3",,OTHER,MT,255,Main Draw,KOLAREK Tomislav (CRO),SHIBAEV Alexander (RUS),,,0 - 3,7:11 5:11 3:11,SHIBAEV Alexander,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PAIKOV Mikhail,ZELJKO Filip,RUS,CRO,3,2,"15,11,10,8,11|13,7,12,11,7",,OTHER,MT,255,Main Draw,ZELJKO Filip (CRO),PAIKOV Mikhail (RUS),,,2 - 3,13:15 7:11 12:10 11:8 7:11,PAIKOV Mikhail,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SHIBAEV Alexander,PUCAR Tomislav,RUS,CRO,3,0,"11,11,11|7,7,4",,OTHER,MT,255,Main Draw,PUCAR Tomislav (CRO),SHIBAEV Alexander (RUS),,,0 - 3,7:11 7:11 4:11,SHIBAEV Alexander,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KOSIBA Daniel,JANCARIK Lubomir,HUN,CZE,3,2,"12,14,9,17,11|10,16,11,15,5",,OTHER,MT,255,Main Draw,KOSIBA Daniel (HUN),JANCARIK Lubomir (CZE),,,3 - 2,12:10 14:16 9:11 17:15 11:5,KOSIBA Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PROKOPCOV Dmitrij,LAKATOS Tamas,CZE,HUN,3,0,"11,11,12|8,9,10",,OTHER,MT,255,Main Draw,LAKATOS Tamas (HUN),PROKOPCOV Dmitrij (CZE),,,0 - 3,8:11 9:11 10:12,PROKOPCOV Dmitrij,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KONECNY Tomas,SZUDI Adam,CZE,HUN,3,2,"11,11,12,5,11|6,13,10,11,5",,OTHER,MT,255,Main Draw,SZUDI Adam (HUN),KONECNY Tomas (CZE),,,2 - 3,6:11 13:11 10:12 11:5 5:11,KONECNY Tomas,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KOSIBA Daniel,PROKOPCOV Dmitrij,HUN,CZE,3,2,"11,11,8,8,11|6,8,11,11,5",,OTHER,MT,255,Main Draw,KOSIBA Daniel (HUN),PROKOPCOV Dmitrij (CZE),,,3 - 2,11:6 11:8 8:11 8:11 11:5,KOSIBA Daniel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,JANCARIK Lubomir,PATTANTYUS Adam,CZE,HUN,3,1,"6,11,12,14|11,9,10,12",,OTHER,MT,255,Main Draw,PATTANTYUS Adam (HUN),JANCARIK Lubomir (CZE),,,1 - 3,11:6 9:11 10:12 12:14,JANCARIK Lubomir,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,JEVTOVIC Marko,PAIKOV Mikhail,SRB,RUS,3,2,"11,11,6,11,11|13,8,11,7,5",,OTHER,MT,255,Main Draw,JEVTOVIC Marko (SRB),PAIKOV Mikhail (RUS),,,3 - 2,11:13 11:8 6:11 11:7 11:5,JEVTOVIC Marko,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,KARAKASEVIC Aleksandar,LIVENTSOV Alexey,SRB,RUS,3,2,"10,11,14,11,11|12,13,12,6,9",,OTHER,MT,255,Main Draw,KARAKASEVIC Aleksandar (SRB),LIVENTSOV Alexey (RUS),,,3 - 2,10:12 11:13 14:12 11:6 11:9,KARAKASEVIC Aleksandar,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,VLASOV Grigory,PETO Zsolt,RUS,SRB,3,0,"11,11,13|8,4,11",,OTHER,MT,255,Main Draw,PETO Zsolt (SRB),VLASOV Grigory (RUS),,,0 - 3,8:11 4:11 11:13,VLASOV Grigory,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SKACHKOV Kirill,JEVTOVIC Marko,RUS,SRB,3,1,"11,11,5,12|3,8,11,10",,OTHER,MT,255,Main Draw,JEVTOVIC Marko (SRB),SKACHKOV Kirill (RUS),,,1 - 3,3:11 8:11 11:5 10:12,SKACHKOV Kirill,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PAIKOV Mikhail,KARAKASEVIC Aleksandar,RUS,SRB,3,1,"11,11,8,11|3,9,11,6",,OTHER,MT,255,Main Draw,KARAKASEVIC Aleksandar (SRB),PAIKOV Mikhail (RUS),,,1 - 3,3:11 9:11 11:8 6:11,PAIKOV Mikhail,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SIRUCEK Pavel,SKACHKOV Kirill,CZE,RUS,3,2,"11,11,8,10,11|7,6,11,12,6",,OTHER,MT,255,Main Draw,SKACHKOV Kirill (RUS),SIRUCEK Pavel (CZE),,,2 - 3,7:11 6:11 11:8 12:10 6:11,SIRUCEK Pavel,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,POLANSKY Tomas,VLASOV Grigory,CZE,RUS,3,2,"11,7,11,4,11|8,11,6,11,8",,OTHER,MT,255,Main Draw,VLASOV Grigory (RUS),POLANSKY Tomas (CZE),,,2 - 3,8:11 11:7 6:11 11:4 8:11,POLANSKY Tomas,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PAIKOV Mikhail,JANCARIK Lubomir,RUS,CZE,3,2,"14,11,3,11,11|12,9,11,13,5",,OTHER,MT,255,Main Draw,PAIKOV Mikhail (RUS),JANCARIK Lubomir (CZE),,,3 - 2,14:12 11:9 3:11 11:13 11:5,PAIKOV Mikhail,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,SKACHKOV Kirill,POLANSKY Tomas,RUS,CZE,3,2,"12,11,5,9,11|10,8,11,11,4",,OTHER,MT,255,Main Draw,SKACHKOV Kirill (RUS),POLANSKY Tomas (CZE),,,3 - 2,12:10 11:8 5:11 9:11 11:4,SKACHKOV Kirill,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,VLASOV Grigory,SIRUCEK Pavel,RUS,CZE,3,0,"11,12,11|8,10,9",,OTHER,MT,255,Main Draw,VLASOV Grigory (RUS),SIRUCEK Pavel (CZE),,,3 - 0,11:8 12:10 11:9,VLASOV Grigory,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,LAKATOS Tamas,RADONJIC Vladimir,HUN,SRB,3,1,"11,7,11,11|7,11,4,7",,OTHER,MT,255,Main Draw,LAKATOS Tamas (HUN),RADONJIC Vladimir (SRB),,,3 - 1,11:7 7:11 11:4 11:7,LAKATOS Tamas,2015
ITTF European Table Tennis Championships Ekaterinburg 2015,2015-09-25,PETO Zsolt,SZUDI Adam,SRB,HUN,3,0,"11,11,12|9,1,10",,OTHER,MT,255,Main Draw,SZUDI Adam (HUN),PETO Zsolt (SRB),,,0 - 3,9:11 1:11 10:12,PETO Zsolt,2015
