tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier
2023/24 ETTU Champions League,2023-09-24,UTTC Stockerau,CSS-SZAK Odorheiu Secuiesc,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-10-19,Bogoria Grodzisk Mazowiecki,HB Ostrov,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-10-22,Solex-Consult Wiener Neustadt,GV Hennebont Tt,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-10-23,Borussia Düsseldorf,Sporting CP,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-10-24,FC Saarbrucken,SKST Havirov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-10-25,Borussia Düsseldorf,SPG Felbermayr Wels,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-16,TTC Neu-Ulm,HB Ostrov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-19,Borussia Düsseldorf,SPG Felbermayr Wels,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-19,TTC Neu-Ulm,HB Ostrov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-20,AS Pontoise-Cergy Tt,SKST Havirov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-21,SPG Felbermayr Wels,Sporting CP,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-22,TTC Neu-Ulm,Bogoria Grodzisk Mazowiecki,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-23,FC Saarbrucken,SKST Havirov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-24,Solex-Consult Wiener Neustadt,Ttf Dekorglass Dzialdowo,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-11-26,Solex-Consult Wiener Neustadt,GV Hennebont Tt,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-01,Bogoria Grodzisk Mazowiecki,HB Ostrov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-05,AS Pontoise-Cergy Tt,SKST Havirov,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-05,Solex-Consult Wiener Neustadt,Ttf Dekorglass Dzialdowo,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-08,Ttf Dekorglass Dzialdowo,GV Hennebont Tt,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-14,FC Saarbrucken,AS Pontoise-Cergy Tt,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-15,Borussia Düsseldorf,Sporting CP,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-17,TTC Neu-Ulm,Bogoria Grodzisk Mazowiecki,3,0,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-19,Ttf Dekorglass Dzialdowo,GV Hennebont Tt,3,1,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-20,SPG Felbermayr Wels,Sporting CP,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2023-12-21,FC Saarbrucken,AS Pontoise-Cergy Tt,3,2,,GROUP,EURO_LEAGUE
2023/24 ETTU Champions League,2024-03-31,Borussia Düsseldorf,Solex-Consult Wiener Neustadt,3,1,,SF,EURO_LEAGUE
2023/24 ETTU Champions League,2024-03-31,FC Saarbrucken,TTC Neu-Ulm,3,2,,SF,EURO_LEAGUE
2023/24 ETTU Champions League,2024-04-01,FC Saarbrucken,Borussia Düsseldorf,3,2,,F,EURO_LEAGUE
