tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier
2024/25 ETTU Champions League (Women),2024-11-18,KTS Tarnobrzeg,TTC Novi Sad,3,0,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-13,Etival Clairefontaine Asrtt,SH-ITB Budaorsi Sport Club,3,2,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-13,KTS Tarnobrzeg,Tt Saint Quentin,3,1,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-13,Metz Tt,SKST Hodonin,3,0,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-16,Linz Ag Froschberg,Asd Quattro Mori Cagliari,3,2,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-16,Tt Saint Quentin,TTC Novi Sad,3,0,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-16,Ucam Cartagena,SH-ITB Budaorsi Sport Club,3,0,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-20,Saint-Denis US 93,Asd Quattro Mori Cagliari,3,1,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2024-12-22,Ttc Berlin Eastside,SKST Hodonin,3,2,,GROUP,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-01-17,Linz Ag Froschberg,Tt Saint Quentin,3,0,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-01-19,KTS Tarnobrzeg,Asd Quattro Mori Cagliari,3,2,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-01-19,Metz Tt,Etival Clairefontaine Asrtt,3,1,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-01-19,Ucam Cartagena,Ttc Berlin Eastside,3,1,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-02-14,KTS Tarnobrzeg,Asd Quattro Mori Cagliari,3,0,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-02-14,Ttc Berlin Eastside,Ucam Cartagena,3,0,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-02-15,Tt Saint Quentin,Linz Ag Froschberg,3,0,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-02-28,Metz Tt,Etival Clairefontaine Asrtt,3,2,,QF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-03-28,KTS Tarnobrzeg,Ttc Berlin Eastside,3,1,,SF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-03-28,Tt Saint Quentin,Metz Tt,3,2,,SF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-04-28,Metz Tt,Tt Saint Quentin,3,0,,SF,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-06-05,Ttc Berlin Eastside,Metz Tt,3,1,,F,EURO_LEAGUE
2024/25 ETTU Champions League (Women),2025-06-12,Metz Tt,Ttc Berlin Eastside,3,2,,F,EURO_LEAGUE
